"","X.1","X","Pontos","Nome","Semente","Destino","Enterrada","Distancia","D2","D3","D4","Mudanca","Data","N","Sessenta"
"1328",1328,1393,"AFV14","Capela","C2","S","N",19,0,0,0,"N","2017/06/29",1393,34
"1329",1329,1343,"AFV14","Capela","C2","S","N",19,0,0,0,"N","2017/07/13",1343,34
"1330",1330,1363,"AFV14","Capela","C2","S","N",19,0,0,0,"N","2017/08/15",1363,34
"1331",1331,1314,"AFV14","Capela","C3","N","N",0,0,0,0,"N","2017/05/05",1314,34
"1332",1332,1324,"AFV14","Capela","C3","N","N",0,0,0,0,"N","2017/05/07",1324,34
"1333",1333,1334,"AFV14","Capela","C3","N","N",0,0,0,0,"N","2017/05/11",1334,34
"1334",1334,1374,"AFV14","Capela","C3","S","N",18,0,0,0,"S","2017/05/18",1374,34
"1335",1335,1384,"AFV14","Capela","C3","S","N",18,0,0,0,"N","2017/05/25",1384,34
"1336",1336,1304,"AFV14","Capela","C3","S","N",18,0,0,0,"N","2017/06/01",1304,34
"1337",1337,1354,"AFV14","Capela","C3","S","N",18,0,0,0,"N","2017/06/15",1354,34
"1338",1338,1394,"AFV14","Capela","C3","S","N",18,0,0,0,"N","2017/06/29",1394,34
"1339",1339,1344,"AFV14","Capela","C3","S","N",18,0,0,0,"N","2017/07/13",1344,34
"1340",1340,1364,"AFV14","Capela","C3","S","N",18,0,0,0,"N","2017/08/15",1364,34
"1341",1341,1315,"AFV14","Capela","C4","N","N",0,0,0,0,"N","2017/05/05",1315,34
"1342",1342,1325,"AFV14","Capela","C4","N","N",0,0,0,0,"N","2017/05/07",1325,34
"1343",1343,1335,"AFV14","Capela","C4","N","N",0,0,0,0,"N","2017/05/11",1335,34
"1344",1344,1375,"AFV14","Capela","C4","S","N",14,0,0,0,"S","2017/05/18",1375,34
"1345",1345,1385,"AFV14","Capela","C4","S","N",14,0,0,0,"N","2017/05/25",1385,34
"1346",1346,1305,"AFV14","Capela","C4","S","N",14,0,0,0,"N","2017/06/01",1305,34
"1347",1347,1355,"AFV14","Capela","C4","S","N",14,0,0,0,"N","2017/06/15",1355,34
"1348",1348,1395,"AFV14","Capela","C4","S","N",14,0,0,0,"N","2017/06/29",1395,34
"1349",1349,1345,"AFV14","Capela","C4","S","N",14,0,0,0,"N","2017/07/13",1345,34
"1350",1350,1365,"AFV14","Capela","C4","S","N",14,0,0,0,"N","2017/08/15",1365,34
"1351",1351,1316,"AFV14","Capela","C5","N","N",0,0,0,0,"N","2017/05/05",1316,34
"1352",1352,1326,"AFV14","Capela","C5","N","N",0,0,0,0,"N","2017/05/07",1326,34
"1353",1353,1336,"AFV14","Capela","C5","N","N",0,0,0,0,"N","2017/05/11",1336,34
"1354",1354,1376,"AFV14","Capela","C5","S","N",0,0,0,0,"S","2017/05/18",1376,34
"1355",1355,1386,"AFV14","Capela","C5","S","N",0,0,0,0,"N","2017/05/25",1386,34
"1356",1356,1306,"AFV14","Capela","C5","S","N",0,0,0,0,"N","2017/06/01",1306,34
"1357",1357,1356,"AFV14","Capela","C5","S","N",0,0,0,0,"N","2017/06/15",1356,34
"1358",1358,1396,"AFV14","Capela","C5","S","N",0,0,0,0,"N","2017/06/29",1396,34
"1359",1359,1346,"AFV14","Capela","C5","S","N",0,0,0,0,"N","2017/07/13",1346,34
"1360",1360,1366,"AFV14","Capela","C5","S","N",0,0,0,0,"N","2017/08/15",1366,34
"1361",1361,1317,"AFV14","Capela","C6","N","N",0,0,0,0,"N","2017/05/05",1317,34
"1362",1362,1327,"AFV14","Capela","C6","N","N",0,0,0,0,"N","2017/05/07",1327,34
"1363",1363,1337,"AFV14","Capela","C6","N","N",0,0,0,0,"N","2017/05/11",1337,34
"1364",1364,1377,"AFV14","Capela","C6","S","N",0,0,0,0,"S","2017/05/18",1377,34
"1365",1365,1387,"AFV14","Capela","C6","S","N",0,0,0,0,"N","2017/05/25",1387,34
"1366",1366,1307,"AFV14","Capela","C6","S","N",0,0,0,0,"N","2017/06/01",1307,34
"1367",1367,1357,"AFV14","Capela","C6","S","N",0,0,0,0,"N","2017/06/15",1357,34
"1368",1368,1397,"AFV14","Capela","C6","S","N",0,0,0,0,"N","2017/06/29",1397,34
"1369",1369,1347,"AFV14","Capela","C6","S","N",0,0,0,0,"N","2017/07/13",1347,34
"1370",1370,1367,"AFV14","Capela","C6","S","N",0,0,0,0,"N","2017/08/15",1367,34
"1371",1371,1318,"AFV14","Capela","C7","N","N",0,0,0,0,"N","2017/05/05",1318,34
"1372",1372,1328,"AFV14","Capela","C7","N","N",0,0,0,0,"N","2017/05/07",1328,34
"1373",1373,1338,"AFV14","Capela","C7","N","N",0,0,0,0,"N","2017/05/11",1338,34
"1374",1374,1378,"AFV14","Capela","C7","S","N",0,0,0,0,"S","2017/05/18",1378,34
"1375",1375,1388,"AFV14","Capela","C7","S","N",0,0,0,0,"N","2017/05/25",1388,34
"1376",1376,1308,"AFV14","Capela","C7","S","N",0,0,0,0,"N","2017/06/01",1308,34
"1377",1377,1358,"AFV14","Capela","C7","S","N",0,0,0,0,"N","2017/06/15",1358,34
"1378",1378,1398,"AFV14","Capela","C7","S","N",0,0,0,0,"N","2017/06/29",1398,34
"1379",1379,1348,"AFV14","Capela","C7","S","N",0,0,0,0,"N","2017/07/13",1348,34
"1380",1380,1368,"AFV14","Capela","C7","S","N",0,0,0,0,"N","2017/08/15",1368,34
"1381",1381,1319,"AFV14","Capela","C8","N","N",0,0,0,0,"N","2017/05/05",1319,34
"1382",1382,1329,"AFV14","Capela","C8","N","N",0,0,0,0,"N","2017/05/07",1329,34
"1383",1383,1339,"AFV14","Capela","C8","N","N",0,0,0,0,"N","2017/05/11",1339,34
"1384",1384,1379,"AFV14","Capela","C8","S","N",0,0,0,0,"S","2017/05/18",1379,34
"1385",1385,1389,"AFV14","Capela","C8","S","N",0,0,0,0,"N","2017/05/25",1389,34
"1386",1386,1309,"AFV14","Capela","C8","S","N",0,0,0,0,"N","2017/06/01",1309,34
"1387",1387,1359,"AFV14","Capela","C8","S","N",0,0,0,0,"N","2017/06/15",1359,34
"1388",1388,1399,"AFV14","Capela","C8","S","N",0,0,0,0,"N","2017/06/29",1399,34
"1389",1389,1349,"AFV14","Capela","C8","S","N",0,0,0,0,"N","2017/07/13",1349,34
"1390",1390,1369,"AFV14","Capela","C8","S","N",0,0,0,0,"N","2017/08/15",1369,34
"1391",1391,1320,"AFV14","Capela","C9","N","N",0,0,0,0,"N","2017/05/05",1320,34
"1392",1392,1330,"AFV14","Capela","C9","N","N",0,0,0,0,"N","2017/05/07",1330,34
"1393",1393,1340,"AFV14","Capela","C9","N","N",0,0,0,0,"N","2017/05/11",1340,34
"1394",1394,1380,"AFV14","Capela","C9","S","N",0,0,0,0,"S","2017/05/18",1380,34
"1395",1395,1390,"AFV14","Capela","C9","S","N",0,0,0,0,"N","2017/05/25",1390,34
"1396",1396,1310,"AFV14","Capela","C9","S","N",0,0,0,0,"N","2017/06/01",1310,34
"1397",1397,1360,"AFV14","Capela","C9","S","N",0,0,0,0,"N","2017/06/15",1360,34
"1398",1398,1400,"AFV14","Capela","C9","S","N",0,0,0,0,"N","2017/06/29",1400,34
"1399",1399,1350,"AFV14","Capela","C9","S","N",0,0,0,0,"N","2017/07/13",1350,34
"1400",1400,1370,"AFV14","Capela","C9","S","N",0,0,0,0,"N","2017/08/15",1370,34
"1401",1401,1411,"AFV15","Cova da onca","C1","N","N",0,0,0,0,"N","2017/05/05",1411,16.2
"1402",1402,1421,"AFV15","Cova da onca","C1","N","N",0,0,0,0,"N","2017/05/07",1421,16.2
"1403",1403,1431,"AFV15","Cova da onca","C1","N","N",0,0,0,0,"N","2017/05/11",1431,16.2
"1404",1404,1471,"AFV15","Cova da onca","C1","N","N",0,0,0,0,"N","2017/05/18",1471,16.2
"1405",1405,1481,"AFV15","Cova da onca","C1","D","S",3.3,0,0,0,"S","2017/05/25",1481,16.2
"1406",1406,1401,"AFV15","Cova da onca","C1","D","S",3.3,0,0,0,"N","2017/06/01",1401,16.2
"1407",1407,1451,"AFV15","Cova da onca","C1","S","S",3.3,0,0,0,"S","2017/06/15",1451,16.2
"1408",1408,1491,"AFV15","Cova da onca","C1","S","S",3.3,0,0,0,"N","2017/06/29",1491,16.2
"1409",1409,1441,"AFV15","Cova da onca","C1","S","S",3.3,0,0,0,"N","2017/07/13",1441,16.2
"1410",1410,1461,"AFV15","Cova da onca","C1","S","S",3.3,0,0,0,"N","2017/08/15",1461,16.2
"1411",1411,1412,"AFV15","Cova da onca","C10","N","N",0,0,0,0,"N","2017/05/05",1412,16.2
"1412",1412,1422,"AFV15","Cova da onca","C10","N","N",0,0,0,0,"N","2017/05/07",1422,16.2
"1413",1413,1432,"AFV15","Cova da onca","C10","N","N",0,0,0,0,"N","2017/05/11",1432,16.2
"1414",1414,1472,"AFV15","Cova da onca","C10","N","N",0,0,0,0,"N","2017/05/18",1472,16.2
"1415",1415,1482,"AFV15","Cova da onca","C10","P","N",16.3,0,0,0,"S","2017/05/25",1482,16.2
"1416",1416,1402,"AFV15","Cova da onca","C10","P","N",16.3,0,0,0,"N","2017/06/01",1402,16.2
"1417",1417,1452,"AFV15","Cova da onca","C10","P","N",16.3,0,0,0,"N","2017/06/15",1452,16.2
"1418",1418,1492,"AFV15","Cova da onca","C10","P","N",16.3,0,0,0,"N","2017/06/29",1492,16.2
"1419",1419,1442,"AFV15","Cova da onca","C10","P","N",16.3,0,0,0,"N","2017/07/13",1442,16.2
"1420",1420,1462,"AFV15","Cova da onca","C10","P","N",16.3,0,0,0,"N","2017/08/15",1462,16.2
"1421",1421,1413,"AFV15","Cova da onca","C2","N","N",0,0,0,0,"N","2017/05/05",1413,16.2
"1422",1422,1423,"AFV15","Cova da onca","C2","N","N",0,0,0,0,"N","2017/05/07",1423,16.2
"1423",1423,1433,"AFV15","Cova da onca","C2","N","N",0,0,0,0,"N","2017/05/11",1433,16.2
"1424",1424,1473,"AFV15","Cova da onca","C2","N","N",0,0,0,0,"N","2017/05/18",1473,16.2
"1425",1425,1483,"AFV15","Cova da onca","C2","P","N",9.4,0,0,0,"S","2017/05/25",1483,16.2
"1426",1426,1403,"AFV15","Cova da onca","C2","P","N",9.4,0,0,0,"N","2017/06/01",1403,16.2
"1427",1427,1453,"AFV15","Cova da onca","C2","P","N",9.4,0,0,0,"N","2017/06/15",1453,16.2
"1428",1428,1493,"AFV15","Cova da onca","C2","P","N",9.4,0,0,0,"N","2017/06/29",1493,16.2
"1429",1429,1443,"AFV15","Cova da onca","C2","P","N",9.4,0,0,0,"N","2017/07/13",1443,16.2
"1430",1430,1463,"AFV15","Cova da onca","C2","P","N",9.4,0,0,0,"N","2017/08/15",1463,16.2
"1431",1431,1414,"AFV15","Cova da onca","C3","N","N",0,0,0,0,"N","2017/05/05",1414,16.2
"1432",1432,1424,"AFV15","Cova da onca","C3","N","N",0,0,0,0,"N","2017/05/07",1424,16.2
"1433",1433,1434,"AFV15","Cova da onca","C3","N","N",0,0,0,0,"N","2017/05/11",1434,16.2
"1434",1434,1474,"AFV15","Cova da onca","C3","N","N",0,0,0,0,"N","2017/05/18",1474,16.2
"1435",1435,1484,"AFV15","Cova da onca","C3","D","S",6.5,0,0,0,"S","2017/05/25",1484,16.2
"1436",1436,1404,"AFV15","Cova da onca","C3","D","S",6.5,0,0,0,"N","2017/06/01",1404,16.2
"1437",1437,1454,"AFV15","Cova da onca","C3","S","S",17,0,0,0,"S","2017/06/15",1454,16.2
"1438",1438,1494,"AFV15","Cova da onca","C3","S","S",17,0,0,0,"N","2017/06/29",1494,16.2
"1439",1439,1444,"AFV15","Cova da onca","C3","S","S",17,0,0,0,"N","2017/07/13",1444,16.2
"1440",1440,1464,"AFV15","Cova da onca","C3","S","S",17,0,0,0,"N","2017/08/15",1464,16.2
"1441",1441,1415,"AFV15","Cova da onca","C4","N","N",0,0,0,0,"N","2017/05/05",1415,16.2
"1442",1442,1425,"AFV15","Cova da onca","C4","N","N",0,0,0,0,"N","2017/05/07",1425,16.2
"1443",1443,1435,"AFV15","Cova da onca","C4","N","N",0,0,0,0,"N","2017/05/11",1435,16.2
"1444",1444,1475,"AFV15","Cova da onca","C4","N","N",0,0,0,0,"N","2017/05/18",1475,16.2
"1445",1445,1485,"AFV15","Cova da onca","C4","S","N",9.3,0,0,0,"S","2017/05/25",1485,16.2
"1446",1446,1405,"AFV15","Cova da onca","C4","S","N",9.3,0,0,0,"N","2017/06/01",1405,16.2
"1447",1447,1455,"AFV15","Cova da onca","C4","S","N",9.3,0,0,0,"N","2017/06/15",1455,16.2
"1448",1448,1495,"AFV15","Cova da onca","C4","S","N",9.3,0,0,0,"N","2017/06/29",1495,16.2
"1449",1449,1445,"AFV15","Cova da onca","C4","S","N",9.3,0,0,0,"N","2017/07/13",1445,16.2
"1450",1450,1465,"AFV15","Cova da onca","C4","S","N",9.3,0,0,0,"N","2017/08/15",1465,16.2
"1451",1451,1416,"AFV15","Cova da onca","C5","N","N",0,0,0,0,"N","2017/05/05",1416,16.2
"1452",1452,1426,"AFV15","Cova da onca","C5","N","N",0,0,0,0,"N","2017/05/07",1426,16.2
"1453",1453,1436,"AFV15","Cova da onca","C5","N","N",0,0,0,0,"N","2017/05/11",1436,16.2
"1454",1454,1476,"AFV15","Cova da onca","C5","N","N",0,0,0,0,"N","2017/05/18",1476,16.2
"1455",1455,1486,"AFV15","Cova da onca","C5","S","N",28.1,0,0,0,"S","2017/05/25",1486,16.2
"1456",1456,1406,"AFV15","Cova da onca","C5","S","N",28.1,0,0,0,"N","2017/06/01",1406,16.2
"1457",1457,1456,"AFV15","Cova da onca","C5","S","N",28.1,0,0,0,"N","2017/06/15",1456,16.2
"1458",1458,1496,"AFV15","Cova da onca","C5","S","N",28.1,0,0,0,"N","2017/06/29",1496,16.2
"1459",1459,1446,"AFV15","Cova da onca","C5","S","N",28.1,0,0,0,"N","2017/07/13",1446,16.2
"1460",1460,1466,"AFV15","Cova da onca","C5","S","N",28.1,0,0,0,"N","2017/08/15",1466,16.2
"1461",1461,1417,"AFV15","Cova da onca","C6","N","N",0,0,0,0,"N","2017/05/05",1417,16.2
"1462",1462,1427,"AFV15","Cova da onca","C6","N","N",0,0,0,0,"N","2017/05/07",1427,16.2
"1463",1463,1437,"AFV15","Cova da onca","C6","N","N",0,0,0,0,"N","2017/05/11",1437,16.2
"1464",1464,1477,"AFV15","Cova da onca","C6","N","N",0,0,0,0,"N","2017/05/18",1477,16.2
"1465",1465,1487,"AFV15","Cova da onca","C6","D","S",16.1,0,0,0,"S","2017/05/25",1487,16.2
"1466",1466,1407,"AFV15","Cova da onca","C6","S","S",16.1,0,0,0,"N","2017/06/01",1407,16.2
"1467",1467,1457,"AFV15","Cova da onca","C6","S","S",16.1,0,0,0,"N","2017/06/15",1457,16.2
"1468",1468,1497,"AFV15","Cova da onca","C6","S","S",16.1,0,0,0,"N","2017/06/29",1497,16.2
"1469",1469,1447,"AFV15","Cova da onca","C6","S","S",16.1,0,0,0,"N","2017/07/13",1447,16.2
"1470",1470,1467,"AFV15","Cova da onca","C6","S","S",16.1,0,0,0,"N","2017/08/15",1467,16.2
"1471",1471,1418,"AFV15","Cova da onca","C7","N","N",0,0,0,0,"N","2017/05/05",1418,16.2
"1472",1472,1428,"AFV15","Cova da onca","C7","N","N",0,0,0,0,"N","2017/05/07",1428,16.2
"1473",1473,1438,"AFV15","Cova da onca","C7","N","N",0,0,0,0,"N","2017/05/11",1438,16.2
"1474",1474,1478,"AFV15","Cova da onca","C7","N","N",0,0,0,0,"N","2017/05/18",1478,16.2
"1475",1475,1488,"AFV15","Cova da onca","C7","P","N",2.5,0,0,0,"S","2017/05/25",1488,16.2
"1476",1476,1408,"AFV15","Cova da onca","C7","P","N",2.5,0,0,0,"N","2017/06/01",1408,16.2
"1477",1477,1458,"AFV15","Cova da onca","C7","P","N",2.5,0,0,0,"N","2017/06/15",1458,16.2
"1478",1478,1498,"AFV15","Cova da onca","C7","P","N",2.5,0,0,0,"N","2017/06/29",1498,16.2
"1479",1479,1448,"AFV15","Cova da onca","C7","P","N",2.5,0,0,0,"N","2017/07/13",1448,16.2
"1480",1480,1468,"AFV15","Cova da onca","C7","P","N",2.5,0,0,0,"N","2017/08/15",1468,16.2
"1481",1481,1419,"AFV15","Cova da onca","C8","N","N",0,0,0,0,"N","2017/05/05",1419,16.2
"1482",1482,1429,"AFV15","Cova da onca","C8","N","N",0,0,0,0,"N","2017/05/07",1429,16.2
"1483",1483,1439,"AFV15","Cova da onca","C8","N","N",0,0,0,0,"N","2017/05/11",1439,16.2
"1484",1484,1479,"AFV15","Cova da onca","C8","N","N",0,0,0,0,"N","2017/05/18",1479,16.2
"1485",1485,1489,"AFV15","Cova da onca","C8","P","N",5.5,0,0,0,"S","2017/05/25",1489,16.2
"1486",1486,1409,"AFV15","Cova da onca","C8","P","N",5.5,0,0,0,"N","2017/06/01",1409,16.2
"1487",1487,1459,"AFV15","Cova da onca","C8","P","N",5.5,0,0,0,"N","2017/06/15",1459,16.2
"1488",1488,1499,"AFV15","Cova da onca","C8","P","N",5.5,0,0,0,"N","2017/06/29",1499,16.2
"1489",1489,1449,"AFV15","Cova da onca","C8","P","N",5.5,0,0,0,"N","2017/07/13",1449,16.2
"1490",1490,1469,"AFV15","Cova da onca","C8","P","N",5.5,0,0,0,"N","2017/08/15",1469,16.2
"1491",1491,1420,"AFV15","Cova da onca","C9","N","N",0,0,0,0,"N","2017/05/05",1420,16.2
"1492",1492,1430,"AFV15","Cova da onca","C9","N","N",0,0,0,0,"N","2017/05/07",1430,16.2
"1493",1493,1440,"AFV15","Cova da onca","C9","N","N",0,0,0,0,"N","2017/05/11",1440,16.2
"1494",1494,1480,"AFV15","Cova da onca","C9","N","N",0,0,0,0,"N","2017/05/18",1480,16.2
"1495",1495,1490,"AFV15","Cova da onca","C9","P","N",28.8,0,0,0,"S","2017/05/25",1490,16.2
"1496",1496,1410,"AFV15","Cova da onca","C9","P","N",28.8,0,0,0,"N","2017/06/01",1410,16.2
"1497",1497,1460,"AFV15","Cova da onca","C9","P","N",28.8,0,0,0,"N","2017/06/15",1460,16.2
"1498",1498,1500,"AFV15","Cova da onca","C9","P","N",28.8,0,0,0,"N","2017/06/29",1500,16.2
"1499",1499,1450,"AFV15","Cova da onca","C9","P","N",28.8,0,0,0,"N","2017/07/13",1450,16.2
"1500",1500,1470,"AFV15","Cova da onca","C9","P","N",28.8,0,0,0,"N","2017/08/15",1470,16.2
"1501",1501,1511,"AFV16a","saida","C1","N","N",0,0,0,0,"N","2017/05/05",1511,9
"1502",1502,1521,"AFV16a","saida","C1","N","N",0,0,0,0,"N","2017/05/07",1521,9
"1503",1503,1531,"AFV16a","saida","C1","N","N",0,0,0,0,"N","2017/05/11",1531,9
"1504",1504,1571,"AFV16a","saida","C1","N","N",0,0,0,0,"N","2017/05/18",1571,9
"1505",1505,1581,"AFV16a","saida","C1","N","N",0,0,0,0,"N","2017/05/25",1581,9
"1506",1506,1501,"AFV16a","saida","C1","N","N",0,0,0,0,"N","2017/06/01",1501,9
"1507",1507,1551,"AFV16a","saida","C1","N","N",0,0,0,0,"N","2017/06/15",1551,9
"1508",1508,1591,"AFV16a","saida","C1","N","N",0,0,0,0,"N","2017/06/29",1591,9
"1509",1509,1541,"AFV16a","saida","C1","N","N",0,0,0,0,"N","2017/07/13",1541,9
"1510",1510,1561,"AFV16a","saida","C1","N","N",0,0,0,0,"N","2017/08/15",1561,9
"1511",1511,1512,"AFV16a","saida","C10","N","N",0,0,0,0,"N","2017/05/05",1512,9
"1512",1512,1522,"AFV16a","saida","C10","N","N",0,0,0,0,"N","2017/05/07",1522,9
"1513",1513,1532,"AFV16a","saida","C10","N","N",0,0,0,0,"N","2017/05/11",1532,9
"1514",1514,1572,"AFV16a","saida","C10","N","N",0,0,0,0,"N","2017/05/18",1572,9
"1515",1515,1582,"AFV16a","saida","C10","N","N",0,0,0,0,"N","2017/05/25",1582,9
"1516",1516,1502,"AFV16a","saida","C10","N","N",0,0,0,0,"N","2017/06/01",1502,9
"1517",1517,1552,"AFV16a","saida","C10","N","N",0,0,0,0,"N","2017/06/15",1552,9
"1518",1518,1592,"AFV16a","saida","C10","N","N",0,0,0,0,"N","2017/06/29",1592,9
"1519",1519,1542,"AFV16a","saida","C10","N","N",0,0,0,0,"N","2017/07/13",1542,9
"1520",1520,1562,"AFV16a","saida","C10","N","N",0,0,0,0,"N","2017/08/15",1562,9
"1521",1521,1513,"AFV16a","saida","C2","N","N",0,0,0,0,"N","2017/05/05",1513,9
"1522",1522,1523,"AFV16a","saida","C2","N","N",0,0,0,0,"N","2017/05/07",1523,9
"1523",1523,1533,"AFV16a","saida","C2","N","N",0,0,0,0,"N","2017/05/11",1533,9
"1524",1524,1573,"AFV16a","saida","C2","N","N",0,0,0,0,"N","2017/05/18",1573,9
"1525",1525,1583,"AFV16a","saida","C2","N","N",0,0,0,0,"N","2017/05/25",1583,9
"1526",1526,1503,"AFV16a","saida","C2","N","N",0,0,0,0,"N","2017/06/01",1503,9
"1527",1527,1553,"AFV16a","saida","C2","N","N",0,0,0,0,"N","2017/06/15",1553,9
"1528",1528,1593,"AFV16a","saida","C2","N","N",0,0,0,0,"N","2017/06/29",1593,9
"1529",1529,1543,"AFV16a","saida","C2","N","N",0,0,0,0,"N","2017/07/13",1543,9
"1530",1530,1563,"AFV16a","saida","C2","N","N",0,0,0,0,"N","2017/08/15",1563,9
"1531",1531,1514,"AFV16a","saida","C3","N","N",0,0,0,0,"N","2017/05/05",1514,9
"1532",1532,1524,"AFV16a","saida","C3","N","N",0,0,0,0,"N","2017/05/07",1524,9
"1533",1533,1534,"AFV16a","saida","C3","N","N",0,0,0,0,"N","2017/05/11",1534,9
"1534",1534,1574,"AFV16a","saida","C3","N","N",0,0,0,0,"N","2017/05/18",1574,9
"1535",1535,1584,"AFV16a","saida","C3","N","N",0,0,0,0,"N","2017/05/25",1584,9
"1536",1536,1504,"AFV16a","saida","C3","N","N",0,0,0,0,"N","2017/06/01",1504,9
"1537",1537,1554,"AFV16a","saida","C3","N","N",0,0,0,0,"N","2017/06/15",1554,9
"1538",1538,1594,"AFV16a","saida","C3","N","N",0,0,0,0,"N","2017/06/29",1594,9
"1539",1539,1544,"AFV16a","saida","C3","N","N",0,0,0,0,"N","2017/07/13",1544,9
"1540",1540,1564,"AFV16a","saida","C3","N","N",0,0,0,0,"N","2017/08/15",1564,9
"1541",1541,1515,"AFV16a","saida","C4","N","N",0,0,0,0,"N","2017/05/05",1515,9
"1542",1542,1525,"AFV16a","saida","C4","N","N",0,0,0,0,"N","2017/05/07",1525,9
"1543",1543,1535,"AFV16a","saida","C4","N","N",0,0,0,0,"N","2017/05/11",1535,9
"1544",1544,1575,"AFV16a","saida","C4","N","N",0,0,0,0,"N","2017/05/18",1575,9
"1545",1545,1585,"AFV16a","saida","C4","N","N",0,0,0,0,"N","2017/05/25",1585,9
"1546",1546,1505,"AFV16a","saida","C4","N","N",0,0,0,0,"N","2017/06/01",1505,9
"1547",1547,1555,"AFV16a","saida","C4","N","N",0,0,0,0,"N","2017/06/15",1555,9
"1548",1548,1595,"AFV16a","saida","C4","N","N",0,0,0,0,"N","2017/06/29",1595,9
"1549",1549,1545,"AFV16a","saida","C4","N","N",0,0,0,0,"N","2017/07/13",1545,9
"1550",1550,1565,"AFV16a","saida","C4","N","N",0,0,0,0,"N","2017/08/15",1565,9
"1551",1551,1516,"AFV16a","saida","C5","N","N",0,0,0,0,"N","2017/05/05",1516,9
"1552",1552,1526,"AFV16a","saida","C5","N","N",0,0,0,0,"N","2017/05/07",1526,9
"1553",1553,1536,"AFV16a","saida","C5","N","N",0,0,0,0,"N","2017/05/11",1536,9
"1554",1554,1576,"AFV16a","saida","C5","N","N",0,0,0,0,"N","2017/05/18",1576,9
"1555",1555,1586,"AFV16a","saida","C5","N","N",0,0,0,0,"N","2017/05/25",1586,9
"1556",1556,1506,"AFV16a","saida","C5","N","N",0,0,0,0,"N","2017/06/01",1506,9
"1557",1557,1556,"AFV16a","saida","C5","N","N",0,0,0,0,"N","2017/06/15",1556,9
"1558",1558,1596,"AFV16a","saida","C5","N","N",0,0,0,0,"N","2017/06/29",1596,9
"1559",1559,1546,"AFV16a","saida","C5","N","N",0,0,0,0,"N","2017/07/13",1546,9
"1560",1560,1566,"AFV16a","saida","C5","N","N",0,0,0,0,"N","2017/08/15",1566,9
"1561",1561,1517,"AFV16a","saida","C6","N","N",0,0,0,0,"N","2017/05/05",1517,9
"1562",1562,1527,"AFV16a","saida","C6","N","N",0,0,0,0,"N","2017/05/07",1527,9
"1563",1563,1537,"AFV16a","saida","C6","N","N",0,0,0,0,"N","2017/05/11",1537,9
"1564",1564,1577,"AFV16a","saida","C6","N","N",0,0,0,0,"N","2017/05/18",1577,9
"1565",1565,1587,"AFV16a","saida","C6","N","N",0,0,0,0,"N","2017/05/25",1587,9
"1566",1566,1507,"AFV16a","saida","C6","N","N",0,0,0,0,"N","2017/06/01",1507,9
"1567",1567,1557,"AFV16a","saida","C6","N","N",0,0,0,0,"N","2017/06/15",1557,9
"1568",1568,1597,"AFV16a","saida","C6","N","N",0,0,0,0,"N","2017/06/29",1597,9
"1569",1569,1547,"AFV16a","saida","C6","N","N",0,0,0,0,"N","2017/07/13",1547,9
"1570",1570,1567,"AFV16a","saida","C6","N","N",0,0,0,0,"N","2017/08/15",1567,9
"1571",1571,1518,"AFV16a","saida","C7","N","N",0,0,0,0,"N","2017/05/05",1518,9
"1572",1572,1528,"AFV16a","saida","C7","N","N",0,0,0,0,"N","2017/05/07",1528,9
"1573",1573,1538,"AFV16a","saida","C7","N","N",0,0,0,0,"N","2017/05/11",1538,9
"1574",1574,1578,"AFV16a","saida","C7","N","N",0,0,0,0,"N","2017/05/18",1578,9
"1575",1575,1588,"AFV16a","saida","C7","N","N",0,0,0,0,"N","2017/05/25",1588,9
"1576",1576,1508,"AFV16a","saida","C7","N","N",0,0,0,0,"N","2017/06/01",1508,9
"1577",1577,1558,"AFV16a","saida","C7","N","N",0,0,0,0,"N","2017/06/15",1558,9
"1578",1578,1598,"AFV16a","saida","C7","N","N",0,0,0,0,"N","2017/06/29",1598,9
"1579",1579,1548,"AFV16a","saida","C7","N","N",0,0,0,0,"N","2017/07/13",1548,9
"1580",1580,1568,"AFV16a","saida","C7","N","N",0,0,0,0,"N","2017/08/15",1568,9
"1581",1581,1519,"AFV16a","saida","C8","N","N",0,0,0,0,"N","2017/05/05",1519,9
"1582",1582,1529,"AFV16a","saida","C8","N","N",0,0,0,0,"N","2017/05/07",1529,9
"1583",1583,1539,"AFV16a","saida","C8","N","N",0,0,0,0,"N","2017/05/11",1539,9
"1584",1584,1579,"AFV16a","saida","C8","N","N",0,0,0,0,"N","2017/05/18",1579,9
"1585",1585,1589,"AFV16a","saida","C8","N","N",0,0,0,0,"N","2017/05/25",1589,9
"1586",1586,1509,"AFV16a","saida","C8","N","N",0,0,0,0,"N","2017/06/01",1509,9
"1587",1587,1559,"AFV16a","saida","C8","N","N",0,0,0,0,"N","2017/06/15",1559,9
"1588",1588,1599,"AFV16a","saida","C8","N","N",0,0,0,0,"N","2017/06/29",1599,9
"1589",1589,1549,"AFV16a","saida","C8","N","N",0,0,0,0,"N","2017/07/13",1549,9
"1590",1590,1569,"AFV16a","saida","C8","N","N",0,0,0,0,"N","2017/08/15",1569,9
"1591",1591,1520,"AFV16a","saida","C9","N","N",0,0,0,0,"N","2017/05/05",1520,9
"1592",1592,1530,"AFV16a","saida","C9","N","N",0,0,0,0,"N","2017/05/07",1530,9
"1593",1593,1540,"AFV16a","saida","C9","N","N",0,0,0,0,"N","2017/05/11",1540,9
