"","X","Pontos","Nome","Semente","Destino","Enterrada","Distancia","D2","D3","D4","Mudanca","Data","N","Sessenta"
"849",845,"AFV09","Cercado Acima","C4","S","N","7.1","0","0",0,"N","2017/07/13",845,37
"850",865,"AFV09","Cercado Acima","C4","S","N","7.1","0","0",0,"N","2017/08/15",865,37
"851",816,"AFV09","Cercado Acima","C5","N","N","0","0","0",0,"N","2017/05/05",816,37
"852",826,"AFV09","Cercado Acima","C5","N","N","0","0","0",0,"N","2017/05/07",826,37
"853",836,"AFV09","Cercado Acima","C5","N","N","0","0","0",0,"N","2017/05/11",836,37
"854",876,"AFV09","Cercado Acima","C5","N","N","0","0","0",0,"N","2017/05/18",876,37
"855",886,"AFV09","Cercado Acima","C5","P","N","21.3","0","0",0,"S","2017/05/25",886,37
"856",806,"AFV09","Cercado Acima","C5","P","N","21.3","0","0",0,"N","2017/06/01",806,37
"857",856,"AFV09","Cercado Acima","C5","P","N","21.3","0","0",0,"N","2017/06/15",856,37
"858",896,"AFV09","Cercado Acima","C5","P","N","21.3","0","0",0,"N","2017/06/29",896,37
"859",846,"AFV09","Cercado Acima","C5","P","N","21.3","0","0",0,"N","2017/07/13",846,37
"860",866,"AFV09","Cercado Acima","C5","P","N","21.3","0","0",0,"N","2017/08/15",866,37
"861",817,"AFV09","Cercado Acima","C6","N","N","0","0","0",0,"N","2017/05/05",817,37
"862",827,"AFV09","Cercado Acima","C6","N","N","0","0","0",0,"N","2017/05/07",827,37
"863",837,"AFV09","Cercado Acima","C6","N","N","0","0","0",0,"N","2017/05/11",837,37
"864",877,"AFV09","Cercado Acima","C6","N","N","0","0","0",0,"N","2017/05/18",877,37
"865",887,"AFV09","Cercado Acima","C6","S","N","0","0","0",0,"S","2017/05/25",887,37
"866",807,"AFV09","Cercado Acima","C6","S","N","0","0","0",0,"N","2017/06/01",807,37
"867",857,"AFV09","Cercado Acima","C6","S","N","0","0","0",0,"N","2017/06/15",857,37
"868",897,"AFV09","Cercado Acima","C6","S","N","0","0","0",0,"N","2017/06/29",897,37
"869",847,"AFV09","Cercado Acima","C6","S","N","0","0","0",0,"N","2017/07/13",847,37
"870",867,"AFV09","Cercado Acima","C6","S","N","0","0","0",0,"N","2017/08/15",867,37
"871",818,"AFV09","Cercado Acima","C7","N","N","0","0","0",0,"N","2017/05/05",818,37
"872",828,"AFV09","Cercado Acima","C7","N","N","0","0","0",0,"N","2017/05/07",828,37
"873",838,"AFV09","Cercado Acima","C7","N","N","0","0","0",0,"N","2017/05/11",838,37
"874",878,"AFV09","Cercado Acima","C7","S","N","37.3","0","0",0,"S","2017/05/18",878,37
"875",888,"AFV09","Cercado Acima","C7","S","N","37.3","0","0",0,"N","2017/05/25",888,37
"876",808,"AFV09","Cercado Acima","C7","S","N","37.3","0","0",0,"N","2017/06/01",808,37
"877",858,"AFV09","Cercado Acima","C7","S","N","37.3","0","0",0,"N","2017/06/15",858,37
"878",898,"AFV09","Cercado Acima","C7","S","N","37.3","0","0",0,"N","2017/06/29",898,37
"879",848,"AFV09","Cercado Acima","C7","S","N","37.3","0","0",0,"N","2017/07/13",848,37
"880",868,"AFV09","Cercado Acima","C7","S","N","37.3","0","0",0,"N","2017/08/15",868,37
"881",819,"AFV09","Cercado Acima","C8","N","N","0","0","0",0,"N","2017/05/05",819,37
"882",829,"AFV09","Cercado Acima","C8","N","N","0","0","0",0,"N","2017/05/07",829,37
"883",839,"AFV09","Cercado Acima","C8","N","N","0","0","0",0,"N","2017/05/11",839,37
"884",879,"AFV09","Cercado Acima","C8","N","N","0","0","0",0,"N","2017/05/18",879,37
"885",889,"AFV09","Cercado Acima","C8","S","N","0","0","0",0,"S","2017/05/25",889,37
"886",809,"AFV09","Cercado Acima","C8","S","N","0","0","0",0,"N","2017/06/01",809,37
"887",859,"AFV09","Cercado Acima","C8","S","N","0","0","0",0,"N","2017/06/15",859,37
"888",899,"AFV09","Cercado Acima","C8","S","N","0","0","0",0,"N","2017/06/29",899,37
"889",849,"AFV09","Cercado Acima","C8","S","N","0","0","0",0,"N","2017/07/13",849,37
"890",869,"AFV09","Cercado Acima","C8","S","N","0","0","0",0,"N","2017/08/15",869,37
"891",820,"AFV09","Cercado Acima","C9","N","N","0","0","0",0,"N","2017/05/05",820,37
"892",830,"AFV09","Cercado Acima","C9","N","N","0","0","0",0,"N","2017/05/07",830,37
"893",840,"AFV09","Cercado Acima","C9","N","N","0","0","0",0,"N","2017/05/11",840,37
"894",880,"AFV09","Cercado Acima","C9","D","N","22","0","0",0,"S","2017/05/18",880,37
"895",890,"AFV09","Cercado Acima","C9","D","N","21.3","20","0",0,"S","2017/05/25",890,37
"896",810,"AFV09","Cercado Acima","C9","RP","N","28.3","20","8",0,"S","2017/06/01",810,37
"897",860,"AFV09","Cercado Acima","C9","RP","N","28.3","20","8",0,"N","2017/06/15",860,37
"898",900,"AFV09","Cercado Acima","C9","RP","N","28.3","20","8",0,"N","2017/06/29",900,37
"899",850,"AFV09","Cercado Acima","C9","RP","N","28.3","20","8",0,"N","2017/07/13",850,37
"900",870,"AFV09","Cercado Acima","C9","RP","N","28.3","20","8",0,"N","2017/08/15",870,37
"901",911,"AFV10a","Banheira","C1","S","N","0.5","0","0",0,"S","2017/05/05",911,37
"902",921,"AFV10a","Banheira","C1","S","N","0.5","0","0",0,"N","2017/05/07",921,37
"903",931,"AFV10a","Banheira","C1","S","N","0.5","0","0",0,"N","2017/05/11",931,37
"904",971,"AFV10a","Banheira","C1","S","N","0.5","0","0",0,"N","2017/05/18",971,37
"905",981,"AFV10a","Banheira","C1","S","N","0.5","0","0",0,"N","2017/05/25",981,37
"906",901,"AFV10a","Banheira","C1","S","N","0.5","0","0",0,"N","2017/06/01",901,37
"907",951,"AFV10a","Banheira","C1","S","N","0.5","0","0",0,"N","2017/06/15",951,37
"908",991,"AFV10a","Banheira","C1","S","N","0.5","0","0",0,"N","2017/06/29",991,37
"909",941,"AFV10a","Banheira","C1","S","N","0.5","0","0",0,"N","2017/07/13",941,37
"910",961,"AFV10a","Banheira","C1","S","N","0.5","0","0",0,"N","2017/08/15",961,37
"911",912,"AFV10a","Banheira","C10","P","N","11","0","0",0,"S","2017/05/05",912,37
"912",922,"AFV10a","Banheira","C10","P","N","11","0","0",0,"N","2017/05/07",922,37
"913",932,"AFV10a","Banheira","C10","P","N","11","0","0",0,"N","2017/05/11",932,37
"914",972,"AFV10a","Banheira","C10","P","N","11","0","0",0,"N","2017/05/18",972,37
"915",982,"AFV10a","Banheira","C10","P","N","11","0","0",0,"N","2017/05/25",982,37
"916",902,"AFV10a","Banheira","C10","P","N","11","0","0",0,"N","2017/06/01",902,37
"917",952,"AFV10a","Banheira","C10","P","N","11","0","0",0,"N","2017/06/15",952,37
"918",992,"AFV10a","Banheira","C10","P","N","11","0","0",0,"N","2017/06/29",992,37
"919",942,"AFV10a","Banheira","C10","P","N","11","0","0",0,"N","2017/07/13",942,37
"920",962,"AFV10a","Banheira","C10","P","N","11","0","0",0,"N","2017/08/15",962,37
"921",913,"AFV10a","Banheira","C2","S","N","9","0","0",0,"S","2017/05/05",913,37
"922",923,"AFV10a","Banheira","C2","S","N","9","0","0",0,"N","2017/05/07",923,37
"923",933,"AFV10a","Banheira","C2","S","N","9","0","0",0,"N","2017/05/11",933,37
"924",973,"AFV10a","Banheira","C2","S","N","2","0","0",0,"N","2017/05/18",973,37
"925",983,"AFV10a","Banheira","C2","S","N","2","0","0",0,"N","2017/05/25",983,37
"926",903,"AFV10a","Banheira","C2","S","N","2","0","0",0,"N","2017/06/01",903,37
"927",953,"AFV10a","Banheira","C2","S","N","2","0","0",0,"N","2017/06/15",953,37
"928",993,"AFV10a","Banheira","C2","S","N","2","0","0",0,"N","2017/06/29",993,37
"929",943,"AFV10a","Banheira","C2","S","N","2","0","0",0,"N","2017/07/13",943,37
"930",963,"AFV10a","Banheira","C2","S","N","2","0","0",0,"N","2017/08/15",963,37
"931",914,"AFV10a","Banheira","C3","P","N","11","0","0",0,"S","2017/05/05",914,37
"932",924,"AFV10a","Banheira","C3","P","N","11","0","0",0,"N","2017/05/07",924,37
"933",934,"AFV10a","Banheira","C3","P","N","11","0","0",0,"N","2017/05/11",934,37
"934",974,"AFV10a","Banheira","C3","P","N","11","0","0",0,"N","2017/05/18",974,37
"935",984,"AFV10a","Banheira","C3","P","N","11","0","0",0,"N","2017/05/25",984,37
"936",904,"AFV10a","Banheira","C3","P","N","11","0","0",0,"N","2017/06/01",904,37
"937",954,"AFV10a","Banheira","C3","P","N","11","0","0",0,"N","2017/06/15",954,37
"938",994,"AFV10a","Banheira","C3","P","N","11","0","0",0,"N","2017/06/29",994,37
"939",944,"AFV10a","Banheira","C3","P","N","11","0","0",0,"N","2017/07/13",944,37
"940",964,"AFV10a","Banheira","C3","P","N","11","0","0",0,"N","2017/08/15",964,37
"941",915,"AFV10a","Banheira","C4","N","N","0","0","0",0,"N","2017/05/05",915,37
"942",925,"AFV10a","Banheira","C4","N","N","0","0","0",0,"N","2017/05/07",925,37
"943",935,"AFV10a","Banheira","C4","N","N","0","0","0",0,"N","2017/05/11",935,37
"944",975,"AFV10a","Banheira","C4","S","N","9","0","0",0,"N","2017/05/18",975,37
"945",985,"AFV10a","Banheira","C4","S","N","9","0","0",0,"N","2017/05/25",985,37
"946",905,"AFV10a","Banheira","C4","S","N","9","0","0",0,"N","2017/06/01",905,37
"947",955,"AFV10a","Banheira","C4","S","N","9","0","0",0,"N","2017/06/15",955,37
"948",995,"AFV10a","Banheira","C4","S","N","9","0","0",0,"N","2017/06/29",995,37
"949",945,"AFV10a","Banheira","C4","S","N","9","0","0",0,"N","2017/07/13",945,37
"950",965,"AFV10a","Banheira","C4","S","N","9","0","0",0,"N","2017/08/15",965,37
"951",916,"AFV10a","Banheira","C5","N","N","0","0","0",0,"N","2017/05/05",916,37
"952",926,"AFV10a","Banheira","C5","P","N","6.4","0","0",0,"S","2017/05/07",926,37
"953",936,"AFV10a","Banheira","C5","P","N","6.4","0","0",0,"N","2017/05/11",936,37
"954",976,"AFV10a","Banheira","C5","P","N","6.4","0","0",0,"N","2017/05/18",976,37
"955",986,"AFV10a","Banheira","C5","P","N","6.4","0","0",0,"N","2017/05/25",986,37
"956",906,"AFV10a","Banheira","C5","P","N","6.4","0","0",0,"N","2017/06/01",906,37
"957",956,"AFV10a","Banheira","C5","P","N","6.4","0","0",0,"N","2017/06/15",956,37
"958",996,"AFV10a","Banheira","C5","P","N","6.4","0","0",0,"N","2017/06/29",996,37
"959",946,"AFV10a","Banheira","C5","P","N","6.4","0","0",0,"N","2017/07/13",946,37
"960",966,"AFV10a","Banheira","C5","P","N","6.4","0","0",0,"N","2017/08/15",966,37
"961",917,"AFV10a","Banheira","C6","P","N","11","0","0",0,"S","2017/05/05",917,37
"962",927,"AFV10a","Banheira","C6","P","N","11","0","0",0,"N","2017/05/07",927,37
"963",937,"AFV10a","Banheira","C6","P","N","11","0","0",0,"N","2017/05/11",937,37
"964",977,"AFV10a","Banheira","C6","P","N","11","0","0",0,"N","2017/05/18",977,37
"965",987,"AFV10a","Banheira","C6","P","N","11","0","0",0,"N","2017/05/25",987,37
"966",907,"AFV10a","Banheira","C6","P","N","11","0","0",0,"N","2017/06/01",907,37
"967",957,"AFV10a","Banheira","C6","P","N","11","0","0",0,"N","2017/06/15",957,37
"968",997,"AFV10a","Banheira","C6","P","N","11","0","0",0,"N","2017/06/29",997,37
"969",947,"AFV10a","Banheira","C6","P","N","11","0","0",0,"N","2017/07/13",947,37
"970",967,"AFV10a","Banheira","C6","P","N","11","0","0",0,"N","2017/08/15",967,37
"971",918,"AFV10a","Banheira","C7","S","N","13","0","0",0,"S","2017/05/05",918,37
"972",928,"AFV10a","Banheira","C7","S","N","13","0","0",0,"N","2017/05/07",928,37
"973",938,"AFV10a","Banheira","C7","S","N","13","0","0",0,"N","2017/05/11",938,37
"974",978,"AFV10a","Banheira","C7","S","N","13","0","0",0,"N","2017/05/18",978,37
"975",988,"AFV10a","Banheira","C7","S","N","13","0","0",0,"N","2017/05/25",988,37
"976",908,"AFV10a","Banheira","C7","S","N","13","0","0",0,"N","2017/06/01",908,37
"977",958,"AFV10a","Banheira","C7","S","N","13","0","0",0,"N","2017/06/15",958,37
"978",998,"AFV10a","Banheira","C7","S","N","13","0","0",0,"N","2017/06/29",998,37
"979",948,"AFV10a","Banheira","C7","S","N","13","0","0",0,"N","2017/07/13",948,37
"980",968,"AFV10a","Banheira","C7","S","N","13","0","0",0,"N","2017/08/15",968,37
