;Pontos;Nome;Semente;Destino;Enterrada;Distancia;D2;D3;D4;Mudanca;X12;Data;Sessenta
906;AFV12;Anathema;C1;P;N;0;0;0;0;N;NA;2018/05/30;34.8
907;AFV12;Anathema;C1;P;N;0;0;0;0;N;NA;2018/06/14;34.8
908;AFV12;Anathema;C1;P;N;0;0;0;0;N;NA;2018/07/02;34.8
909;AFV12;Anathema;C1;P;N;0;0;0;0;N;NA;2018/08/01;34.8
910;AFV12;Anathema;C10;N;N;0;0;0;0;N;NA;2018/04/20;34.8
911;AFV12;Anathema;C10;D;N;6.1;0;0;0;S;NA;2018/04/24;34.8
912;AFV12;Anathema;C10;D;N;6.1;0;0;0;N;NA;2018/05/02;34.8
913;AFV12;Anathema;C10;P;N;6.1;0;0;0;S;NA;2018/05/09;34.8
914;AFV12;Anathema;C10;S;N;6.1;0;0;0;N;NA;2018/05/16;34.8
915;AFV12;Anathema;C10;P;N;6.1;0;0;0;N;NA;2018/05/30;34.8
916;AFV12;Anathema;C10;P;N;6.1;0;0;0;N;NA;2018/06/14;34.8
917;AFV12;Anathema;C10;P;N;6.1;0;0;0;N;NA;2018/07/02;34.8
918;AFV12;Anathema;C10;P;N;6.1;0;0;0;N;NA;2018/08/01;34.8
919;AFV12;Anathema;C2;N;N;0;0;0;0;N;NA;2018/04/20;34.8
920;AFV12;Anathema;C2;N;N;0;0;0;0;N;NA;2018/04/24;34.8
921;AFV12;Anathema;C2;D;S;18.2;0;0;0;S;NA;2018/05/02;34.8
922;AFV12;Anathema;C2;D;S;18.2;0;0;0;N;NA;2018/05/09;34.8
923;AFV12;Anathema;C2;D;S;18.2;0;0;0;N;NA;2018/05/16;34.8
924;AFV12;Anathema;C2;D;S;18.2;0;0;0;N;NA;2018/05/30;34.8
925;AFV12;Anathema;C2;D;S;18.2;0;0;0;N;NA;2018/06/14;34.8
926;AFV12;Anathema;C2;D;S;18.2;0;0;0;N;NA;2018/07/02;34.8
927;AFV12;Anathema;C2;D;S;18.2;0;0;0;N;NA;2018/08/01;34.8
928;AFV12;Anathema;C3;N;N;0;0;0;0;N;NA;2018/04/20;34.8
929;AFV12;Anathema;C3;N;N;0;0;0;0;N;NA;2018/04/24;34.8
930;AFV12;Anathema;C3;D;S;7;0;0;0;S;NA;2018/05/02;34.8
931;AFV12;Anathema;C3;D;S;7;0;0;0;N;NA;2018/05/09;34.8
932;AFV12;Anathema;C3;D;S;7;0;0;0;N;NA;2018/05/16;34.8
933;AFV12;Anathema;C3;P;S;7;0;0;0;S;NA;2018/05/30;34.8
934;AFV12;Anathema;C3;P;S;7;0;0;0;N;NA;2018/06/14;34.8
935;AFV12;Anathema;C3;P;S;7;0;0;0;N;NA;2018/07/02;34.8
936;AFV12;Anathema;C3;P;S;7;0;0;0;N;NA;2018/08/01;34.8
937;AFV12;Anathema;C4;N;N;0;0;0;0;N;NA;2018/04/20;34.8
938;AFV12;Anathema;C4;N;N;0;0;0;0;N;NA;2018/04/24;34.8
939;AFV12;Anathema;C4;N;N;0;0;0;0;N;NA;2018/05/02;34.8
940;AFV12;Anathema;C4;N;N;0;0;0;0;N;NA;2018/05/09;34.8
941;AFV12;Anathema;C4;D;N;22;0;0;0;S;NA;2018/05/16;34.8
942;AFV12;Anathema;C4;D;N;22;0;0;0;N;NA;2018/05/30;34.8
943;AFV12;Anathema;C4;D;N;22;0;0;0;N;NA;2018/06/14;34.8
944;AFV12;Anathema;C4;D;N;22;0;0;0;N;NA;2018/07/02;34.8
945;AFV12;Anathema;C4;RP;N;22;0;0;0;S;NA;2018/08/01;34.8
946;AFV12;Anathema;C5;N;N;0;0;0;0;N;NA;2018/04/20;34.8
947;AFV12;Anathema;C5;N;N;0;0;0;0;N;NA;2018/04/24;34.8
948;AFV12;Anathema;C5;N;N;0;0;0;0;N;NA;2018/05/02;34.8
949;AFV12;Anathema;C5;P;N;0;0;0;0;S;NA;2018/05/09;34.8
950;AFV12;Anathema;C5;P;N;0;0;0;0;N;NA;2018/05/16;34.8
951;AFV12;Anathema;C5;P;N;0;0;0;0;N;NA;2018/05/30;34.8
952;AFV12;Anathema;C5;P;N;0;0;0;0;N;NA;2018/06/14;34.8
953;AFV12;Anathema;C5;P;N;0;0;0;0;N;NA;2018/07/02;34.8
954;AFV12;Anathema;C5;P;N;0;0;0;0;N;NA;2018/08/01;34.8
955;AFV12;Anathema;C6;N;N;0;0;0;0;N;NA;2018/04/20;34.8
956;AFV12;Anathema;C6;N;N;0;0;0;0;N;NA;2018/04/24;34.8
957;AFV12;Anathema;C6;N;N;0;0;0;0;N;NA;2018/05/02;34.8
958;AFV12;Anathema;C6;D;S;14.2;0;0;0;N;NA;2018/05/09;34.8
959;AFV12;Anathema;C6;D;S;30;17;0;0;S;NA;2018/05/16;34.8
960;AFV12;Anathema;C6;D;S;30;17;0;0;N;NA;2018/05/30;34.8
961;AFV12;Anathema;C6;D;S;30;17;0;0;N;NA;2018/06/14;34.8
962;AFV12;Anathema;C6;D;S;30;17;0;0;N;NA;2018/07/02;34.8
963;AFV12;Anathema;C6;RP;S;30;17;0;0;S;NA;2018/08/01;34.8
964;AFV12;Anathema;C7;N;N;0;0;0;0;N;NA;2018/04/20;34.8
965;AFV12;Anathema;C7;D;S;15.5;0;0;0;S;NA;2018/04/24;34.8
966;AFV12;Anathema;C7;D;S;15.5;0;0;0;S;PROCURAR;2018/05/02;34.8
967;AFV12;Anathema;C7;D;S;24;8.2;0;0;S;NA;2018/05/09;34.8
968;AFV12;Anathema;C7;D;S;21;8.2;7;0;S;NA;2018/05/16;34.8
969;AFV12;Anathema;C7;D;S;21;8.2;7;0;N;NA;2018/05/30;34.8
970;AFV12;Anathema;C7;D;S;21;8.2;7;0;N;NA;2018/06/14;34.8
971;AFV12;Anathema;C7;D;S;21;8.2;7;0;N;NA;2018/07/02;34.8
972;AFV12;Anathema;C7;D;S;21;8.2;7;0;N;NA;2018/08/01;34.8
973;AFV12;Anathema;C8;N;N;0;0;0;0;N;NA;2018/04/20;34.8
974;AFV12;Anathema;C8;N;N;0;0;0;0;N;NA;2018/04/24;34.8
975;AFV12;Anathema;C8;N;N;0;0;0;0;N;NA;2018/05/02;34.8
976;AFV12;Anathema;C8;P;N;0;0;0;0;S;NA;2018/05/09;34.8
977;AFV12;Anathema;C8;P;N;0;0;0;0;N;NA;2018/05/16;34.8
978;AFV12;Anathema;C8;P;N;0;0;0;0;N;NA;2018/05/30;34.8
979;AFV12;Anathema;C8;D;S;12;0;0;0;S;NA;2018/06/14;34.8
980;AFV12;Anathema;C8;RP;N;0;0;0;0;S;NA;2018/07/02;34.8
981;AFV12;Anathema;C8;P;N;0;0;0;0;N;NA;2018/08/01;34.8
982;AFV12;Anathema;C9;N;N;0;0;0;0;N;NA;2018/04/20;34.8
983;AFV12;Anathema;C9;N;N;0;0;0;0;N;NA;2018/04/24;34.8
984;AFV12;Anathema;C9;N;N;0;0;0;0;N;NA;2018/05/02;34.8
985;AFV12;Anathema;C9;S;N;0;0;0;0;S;NA;2018/05/09;34.8
986;AFV12;Anathema;C9;S;N;0;0;0;0;N;NA;2018/05/16;34.8
987;AFV12;Anathema;C9;S;N;0;0;0;0;N;NA;2018/05/30;34.8
988;AFV12;Anathema;C9;S;N;0;0;0;0;N;NA;2018/06/14;34.8
989;AFV12;Anathema;C9;S;N;0;0;0;0;N;NA;2018/07/02;34.8
990;AFV12;Anathema;C9;S;N;0;0;0;0;N;NA;2018/08/01;34.8
991;AFV13;Centro de Visitantes;C1;N;N;0;0;0;0;N;NA;2018/04/20;60
992;AFV13;Centro de Visitantes;C1;D;S;14;0;0;0;S;NA;2018/04/24;60
993;AFV13;Centro de Visitantes;C1;D;N;14;0;0;0;N;NA;2018/05/02;60
994;AFV13;Centro de Visitantes;C1;D;N;14;0;0;0;N;NA;2018/05/09;60
995;AFV13;Centro de Visitantes;C1;RP;N;19;0;0;0;S;NA;2018/05/16;60
996;AFV13;Centro de Visitantes;C1;RP;N;19;0;0;0;N;NA;2018/05/30;60
997;AFV13;Centro de Visitantes;C1;RP;N;19;0;0;0;N;NA;2018/06/14;60
998;AFV13;Centro de Visitantes;C1;RP;N;19;0;0;0;N;NA;2018/07/02;60
999;AFV13;Centro de Visitantes;C1;RP;N;19;0;0;0;N;NA;2018/08/01;60
1000;AFV13;Centro de Visitantes;C10;N;N;0;0;0;0;N;NA;2018/04/20;60
1001;AFV13;Centro de Visitantes;C10;D;S;9;0;0;0;S;NA;2018/04/24;60
1002;AFV13;Centro de Visitantes;C10;D;S;9;0;0;0;N;NA;2018/05/02;60
1003;AFV13;Centro de Visitantes;C10;RP;N;0;0;0;0;S;NA;2018/05/09;60
1004;AFV13;Centro de Visitantes;C10;RP;N;0;0;0;0;N;NA;2018/05/16;60
1005;AFV13;Centro de Visitantes;C10;RP;N;0;0;0;0;N;NA;2018/05/30;60
1006;AFV13;Centro de Visitantes;C10;RP;N;0;0;0;0;N;NA;2018/06/14;60
1007;AFV13;Centro de Visitantes;C10;RP;N;0;0;0;0;N;NA;2018/07/02;60
1008;AFV13;Centro de Visitantes;C10;RP;N;0;0;0;0;N;NA;2018/08/01;60
1009;AFV13;Centro de Visitantes;C2;D;S;33;0;0;0;S;NA;2018/04/20;60
1010;AFV13;Centro de Visitantes;C2;RP;S;33;0;0;0;S;NA;2018/04/24;60
1011;AFV13;Centro de Visitantes;C2;RP;N;33;0;0;0;N;NA;2018/05/02;60
1012;AFV13;Centro de Visitantes;C2;RP;N;33;0;0;0;N;NA;2018/05/09;60
1013;AFV13;Centro de Visitantes;C2;RP;N;33;0;0;0;N;NA;2018/05/16;60
1014;AFV13;Centro de Visitantes;C2;RP;N;33;0;0;0;N;NA;2018/05/30;60
1015;AFV13;Centro de Visitantes;C2;RP;N;33;0;0;0;N;NA;2018/06/14;60
1016;AFV13;Centro de Visitantes;C2;RP;N;33;0;0;0;N;NA;2018/07/02;60
1017;AFV13;Centro de Visitantes;C2;RP;N;33;0;0;0;N;NA;2018/08/01;60
1018;AFV13;Centro de Visitantes;C3;N;N;0;0;0;0;N;NA;2018/04/20;60
1019;AFV13;Centro de Visitantes;C3;D;S;19.5;0;0;0;S;NA;2018/04/24;60
1020;AFV13;Centro de Visitantes;C3;RP;N;0;0;0;0;S;NA;2018/05/02;60
1021;AFV13;Centro de Visitantes;C3;RP;N;0;0;0;0;N;NA;2018/05/09;60
1022;AFV13;Centro de Visitantes;C3;RP;N;0;0;0;0;N;NA;2018/05/16;60
1023;AFV13;Centro de Visitantes;C3;RP;N;0;0;0;0;N;NA;2018/05/30;60
1024;AFV13;Centro de Visitantes;C3;RP;N;0;0;0;0;N;NA;2018/06/14;60
1025;AFV13;Centro de Visitantes;C3;RP;N;0;0;0;0;N;NA;2018/07/02;60
1026;AFV13;Centro de Visitantes;C3;RP;N;0;0;0;0;N;NA;2018/08/01;60
1027;AFV13;Centro de Visitantes;C4;N;N;0;0;0;0;N;NA;2018/04/20;60
1028;AFV13;Centro de Visitantes;C4;D;N;13;0;0;0;S;NA;2018/04/24;60
1029;AFV13;Centro de Visitantes;C4;D;N;13;0;0;0;N;NA;2018/05/02;60
1030;AFV13;Centro de Visitantes;C4;D;N;13;0;0;0;N;NA;2018/05/09;60
1031;AFV13;Centro de Visitantes;C4;RP;N;0;0;0;0;S;NA;2018/05/16;60
1032;AFV13;Centro de Visitantes;C4;RP;N;0;0;0;0;N;NA;2018/05/30;60
1033;AFV13;Centro de Visitantes;C4;RP;N;0;0;0;0;N;NA;2018/06/14;60
1034;AFV13;Centro de Visitantes;C4;RP;N;0;0;0;0;N;NA;2018/07/02;60
1035;AFV13;Centro de Visitantes;C4;RP;N;0;0;0;0;N;NA;2018/08/01;60
1036;AFV13;Centro de Visitantes;C5;N;N;0;0;0;0;N;NA;2018/04/20;60
1037;AFV13;Centro de Visitantes;C5;D;S;14;0;0;0;S;NA;2018/04/24;60
1038;AFV13;Centro de Visitantes;C5;RP;N;0;0;0;0;S;NA;2018/05/02;60
1039;AFV13;Centro de Visitantes;C5;RP;N;0;0;0;0;N;NA;2018/05/09;60
1040;AFV13;Centro de Visitantes;C5;RP;N;0;0;0;0;N;NA;2018/05/16;60
1041;AFV13;Centro de Visitantes;C5;RP;N;0;0;0;0;N;NA;2018/05/30;60
1042;AFV13;Centro de Visitantes;C5;RP;N;0;0;0;0;N;NA;2018/06/14;60
1043;AFV13;Centro de Visitantes;C5;RP;N;0;0;0;0;N;NA;2018/07/02;60
1044;AFV13;Centro de Visitantes;C5;RP;N;0;0;0;0;N;NA;2018/08/01;60
1045;AFV13;Centro de Visitantes;C6;N;N;0;0;0;0;N;NA;2018/04/20;60
1046;AFV13;Centro de Visitantes;C6;N;N;0;0;0;0;N;NA;2018/04/24;60
1047;AFV13;Centro de Visitantes;C6;D;S;42;0;0;0;S;NA;2018/05/02;60
1048;AFV13;Centro de Visitantes;C6;D;S;42;0;0;0;N;NA;2018/05/09;60
1049;AFV13;Centro de Visitantes;C6;RP;N;0;0;0;0;S;NA;2018/05/16;60
1050;AFV13;Centro de Visitantes;C6;RP;N;0;0;0;0;N;NA;2018/05/30;60
1051;AFV13;Centro de Visitantes;C6;RP;N;0;0;0;0;N;NA;2018/06/14;60
1052;AFV13;Centro de Visitantes;C6;RP;N;0;0;0;0;N;NA;2018/07/02;60
1053;AFV13;Centro de Visitantes;C6;RP;N;0;0;0;0;N;NA;2018/08/01;60
1054;AFV13;Centro de Visitantes;C7;N;N;0;0;0;0;N;NA;2018/04/20;60
1055;AFV13;Centro de Visitantes;C7;N;N;0;0;0;0;N;NA;2018/04/24;60
1056;AFV13;Centro de Visitantes;C7;D;S;34;0;0;0;S;NA;2018/05/02;60
1057;AFV13;Centro de Visitantes;C7;D;S;34;0;0;0;N;NA;2018/05/09;60
1058;AFV13;Centro de Visitantes;C7;RP;N;0;0;0;0;S;NA;2018/05/16;60
1059;AFV13;Centro de Visitantes;C7;RP;N;0;0;0;0;N;NA;2018/05/30;60
1060;AFV13;Centro de Visitantes;C7;RP;N;0;0;0;0;N;NA;2018/06/14;60
1061;AFV13;Centro de Visitantes;C7;RP;N;0;0;0;0;N;NA;2018/07/02;60
1062;AFV13;Centro de Visitantes;C7;RP;N;0;0;0;0;N;NA;2018/08/01;60
1063;AFV13;Centro de Visitantes;C8;N;N;0;0;0;0;N;NA;2018/04/20;60
1064;AFV13;Centro de Visitantes;C8;D;S;28;0;0;0;S;NA;2018/04/24;60
1065;AFV13;Centro de Visitantes;C8;D;S;28;0;0;0;N;NA;2018/05/02;60
1066;AFV13;Centro de Visitantes;C8;RP;N;0;0;0;0;S;NA;2018/05/09;60
1067;AFV13;Centro de Visitantes;C8;RP;N;0;0;0;0;N;NA;2018/05/16;60
1068;AFV13;Centro de Visitantes;C8;RP;N;0;0;0;0;N;NA;2018/05/30;60
1069;AFV13;Centro de Visitantes;C8;RP;N;0;0;0;0;N;NA;2018/06/14;60
1070;AFV13;Centro de Visitantes;C8;RP;N;0;0;0;0;N;NA;2018/07/02;60
1071;AFV13;Centro de Visitantes;C8;RP;N;0;0;0;0;N;NA;2018/08/01;60
1072;AFV13;Centro de Visitantes;C9;D;S;41.3;0;0;0;S;NA;2018/04/20;60
1073;AFV13;Centro de Visitantes;C9;D;S;41.3;0;0;0;N;NA;2018/04/24;60
1074;AFV13;Centro de Visitantes;C9;D;S;41.3;0;0;0;N;NA;2018/05/02;60
1075;AFV13;Centro de Visitantes;C9;D;S;41.3;0;0;0;N;NA;2018/05/09;60
1076;AFV13;Centro de Visitantes;C9;D;S;41.3;0;0;0;N;NA;2018/05/16;60
1077;AFV13;Centro de Visitantes;C9;D;S;41.3;0;0;0;N;NA;2018/05/30;60
1078;AFV13;Centro de Visitantes;C9;D;S;41.3;0;0;0;N;NA;2018/06/14;60
1079;AFV13;Centro de Visitantes;C9;D;S;41.3;0;0;0;N;NA;2018/07/02;60
1080;AFV13;Centro de Visitantes;C9;D;S;41.3;0;0;0;N;NA;2018/08/01;60
1081;AFV14;Capela;C1;N;N;0;0;0;0;N;NA;2018/04/20;23
1082;AFV14;Capela;C1;N;N;0;0;0;0;N;NA;2018/04/24;23
1083;AFV14;Capela;C1;N;N;0;0;0;0;N;NA;2018/05/02;23
1084;AFV14;Capela;C1;N;N;0;0;0;0;N;NA;2018/05/09;23
1085;AFV14;Capela;C1;N;N;0;0;0;0;N;NA;2018/05/16;23
1086;AFV14;Capela;C1;N;N;0;0;0;0;N;NA;2018/05/30;23
1087;AFV14;Capela;C1;N;N;0;0;0;0;N;NA;2018/06/14;23
1088;AFV14;Capela;C1;N;N;0;0;0;0;N;NA;2018/07/02;23
1089;AFV14;Capela;C1;S;N;0;0;0;0;S;NA;2018/08/01;23
1090;AFV14;Capela;C10;N;N;0;0;0;0;N;NA;2018/04/20;23
1091;AFV14;Capela;C10;N;N;0;0;0;0;N;NA;2018/04/24;23
1092;AFV14;Capela;C10;N;N;0;0;0;0;N;NA;2018/05/02;23
1093;AFV14;Capela;C10;N;N;0;0;0;0;N;NA;2018/05/09;23
1094;AFV14;Capela;C10;N;N;0;0;0;0;N;NA;2018/05/16;23
1095;AFV14;Capela;C10;N;N;0;0;0;0;N;NA;2018/05/30;23
1096;AFV14;Capela;C10;N;N;0;0;0;0;N;NA;2018/06/14;23
1097;AFV14;Capela;C10;S;N;0;0;0;0;S;NA;2018/07/02;23
1098;AFV14;Capela;C10;S;N;0;0;0;0;N;NA;2018/08/01;23
1099;AFV14;Capela;C2;N;N;0;0;0;0;N;NA;2018/04/20;23
1100;AFV14;Capela;C2;D;S;26.6;0;0;0;S;NA;2018/04/24;23
1101;AFV14;Capela;C2;D;S;26.6;0;0;0;N;NA;2018/05/02;23
1102;AFV14;Capela;C2;D;S;26.6;0;0;0;N;NA;2018/05/09;23
1103;AFV14;Capela;C2;D;S;26.6;0;0;0;N;NA;2018/05/16;23
1104;AFV14;Capela;C2;D;S;26.6;0;0;0;N;NA;2018/05/30;23
1105;AFV14;Capela;C2;D;S;26.6;0;0;0;N;NA;2018/06/14;23
1106;AFV14;Capela;C2;D;S;26.6;0;0;0;N;NA;2018/07/02;23
1107;AFV14;Capela;C2;D;S;26.6;0;0;0;N;NA;2018/08/01;23
1108;AFV14;Capela;C3;N;N;0;0;0;0;N;NA;2018/04/20;23
1109;AFV14;Capela;C3;N;N;0;0;0;0;N;NA;2018/04/24;23
1110;AFV14;Capela;C3;N;N;0;0;0;0;N;NA;2018/05/02;23
1111;AFV14;Capela;C3;N;N;0;0;0;0;N;NA;2018/05/09;23
1112;AFV14;Capela;C3;N;N;0;0;0;0;N;NA;2018/05/16;23
1113;AFV14;Capela;C3;N;N;0;0;0;0;N;NA;2018/05/30;23
1114;AFV14;Capela;C3;N;N;0;0;0;0;N;NA;2018/06/14;23
1115;AFV14;Capela;C3;S;N;0;0;0;0;S;NA;2018/07/02;23
1116;AFV14;Capela;C3;S;N;0;0;0;0;N;NA;2018/08/01;23
1117;AFV14;Capela;C4;N;N;0;0;0;0;N;NA;2018/04/20;23
1118;AFV14;Capela;C4;D;S;12.2;0;0;0;S;NA;2018/04/24;23
1119;AFV14;Capela;C4;D;S;12.2;0;0;0;N;NA;2018/05/02;23
1120;AFV14;Capela;C4;D;S;12.2;0;0;0;N;NA;2018/05/09;23
1121;AFV14;Capela;C4;D;S;12.2;0;0;0;N;NA;2018/05/16;23
1122;AFV14;Capela;C4;D;S;12.2;0;0;0;N;NA;2018/05/30;23
1123;AFV14;Capela;C4;D;S;12.2;0;0;0;N;NA;2018/06/14;23
1124;AFV14;Capela;C4;D;S;12.2;0;0;0;N;NA;2018/07/02;23
1125;AFV14;Capela;C4;D;S;12.2;0;0;0;N;NA;2018/08/01;23
1126;AFV14;Capela;C5;N;N;0;0;0;0;N;NA;2018/04/20;23
1127;AFV14;Capela;C5;S;N;21;0;0;0;S;NA;2018/04/24;23
1128;AFV14;Capela;C5;S;N;21;0;0;0;N;NA;2018/05/02;23
1129;AFV14;Capela;C5;S;N;21;0;0;0;N;NA;2018/05/09;23
1130;AFV14;Capela;C5;S;N;21;0;0;0;N;NA;2018/05/16;23
1131;AFV14;Capela;C5;S;N;21;0;0;0;N;NA;2018/05/30;23
1132;AFV14;Capela;C5;S;N;21;0;0;0;N;NA;2018/06/14;23
1133;AFV14;Capela;C5;S;N;21;0;0;0;N;NA;2018/07/02;23
1134;AFV14;Capela;C5;S;N;21;0;0;0;N;NA;2018/08/01;23
1135;AFV14;Capela;C6;N;N;0;0;0;0;N;NA;2018/04/20;23
1136;AFV14;Capela;C6;N;N;0;0;0;0;N;NA;2018/04/24;23
1137;AFV14;Capela;C6;N;N;0;0;0;0;N;NA;2018/05/02;23
1138;AFV14;Capela;C6;N;N;0;0;0;0;N;NA;2018/05/09;23
1139;AFV14;Capela;C6;N;N;0;0;0;0;N;NA;2018/05/16;23
1140;AFV14;Capela;C6;N;N;0;0;0;0;N;NA;2018/05/30;23
1141;AFV14;Capela;C6;N;N;0;0;0;0;N;NA;2018/06/14;23
1142;AFV14;Capela;C6;N;N;0;0;0;0;N;NA;2018/07/02;23
1143;AFV14;Capela;C6;D;S;22.7;0;0;0;S;NA;2018/08/01;23
1144;AFV14;Capela;C7;N;N;0;0;0;0;N;NA;2018/04/20;23
1145;AFV14;Capela;C7;N;N;0;0;0;0;N;NA;2018/04/24;23
1146;AFV14;Capela;C7;N;N;0;0;0;0;N;NA;2018/05/02;23
1147;AFV14;Capela;C7;N;N;0;0;0;0;N;NA;2018/05/09;23
1148;AFV14;Capela;C7;N;N;0;0;0;0;N;NA;2018/05/16;23
1149;AFV14;Capela;C7;N;N;0;0;0;0;N;NA;2018/05/30;23
1150;AFV14;Capela;C7;N;N;0;0;0;0;N;NA;2018/06/14;23
1151;AFV14;Capela;C7;N;N;0;0;0;0;N;NA;2018/07/02;23
1152;AFV14;Capela;C7;N;N;0;0;0;0;N;NA;2018/08/01;23
1153;AFV14;Capela;C8;N;N;0;0;0;0;N;NA;2018/04/20;23
1154;AFV14;Capela;C8;N;N;0;0;0;0;N;NA;2018/04/24;23
1155;AFV14;Capela;C8;D;S;16;0;0;0;S;NA;2018/05/02;23
1156;AFV14;Capela;C8;D;S;16;0;0;0;N;NA;2018/05/09;23
1157;AFV14;Capela;C8;S;N;0;0;0;0;S;NA;2018/05/16;23
1158;AFV14;Capela;C8;S;N;0;0;0;0;N;NA;2018/05/30;23
1159;AFV14;Capela;C8;S;N;0;0;0;0;N;NA;2018/06/14;23
1160;AFV14;Capela;C8;S;N;0;0;0;0;N;NA;2018/07/02;23
1161;AFV14;Capela;C8;S;N;0;0;0;0;N;NA;2018/08/01;23
1162;AFV14;Capela;C9;N;N;0;0;0;0;N;NA;2018/04/20;23
1163;AFV14;Capela;C9;S;N;14;0;0;0;S;Acabou a linha;2018/04/24;23
1164;AFV14;Capela;C9;S;N;14;0;0;0;N;NA;2018/05/02;23
1165;AFV14;Capela;C9;S;N;14;0;0;0;N;NA;2018/05/09;23
1166;AFV14;Capela;C9;S;N;14;0;0;0;N;NA;2018/05/16;23
1167;AFV14;Capela;C9;S;N;14;0;0;0;N;NA;2018/05/30;23
1168;AFV14;Capela;C9;S;N;14;0;0;0;N;NA;2018/06/14;23
1169;AFV14;Capela;C9;S;N;14;0;0;0;N;NA;2018/07/02;23
1170;AFV14;Capela;C9;S;N;14;0;0;0;N;NA;2018/08/01;23
1171;AFV15;Cova da Onca;C1;N;N;0;0;0;0;N;NA;2018/04/20;6
1172;AFV15;Cova da Onca;C1;N;N;0;0;0;0;N;NA;2018/04/24;6
1173;AFV15;Cova da Onca;C1;N;N;0;0;0;0;N;NA;2018/05/02;6
1174;AFV15;Cova da Onca;C1;N;N;0;0;0;0;N;NA;2018/05/09;6
1175;AFV15;Cova da Onca;C1;N;N;0;0;0;0;N;NA;2018/05/16;6
1176;AFV15;Cova da Onca;C1;N;N;0;0;0;0;N;NA;2018/05/30;6
1177;AFV15;Cova da Onca;C1;N;N;0;0;0;0;N;NA;2018/06/14;6
1178;AFV15;Cova da Onca;C1;N;N;0;0;0;0;N;NA;2018/07/02;6
1179;AFV15;Cova da Onca;C1;N;N;0;0;0;0;N;NA;2018/08/01;6
1180;AFV15;Cova da Onca;C10;N;N;0;0;0;0;N;NA;2018/04/20;6
1181;AFV15;Cova da Onca;C10;N;N;0;0;0;0;N;NA;2018/04/24;6
1182;AFV15;Cova da Onca;C10;N;N;0;0;0;0;N;NA;2018/05/02;6
1183;AFV15;Cova da Onca;C10;N;N;0;0;0;0;N;NA;2018/05/09;6
1184;AFV15;Cova da Onca;C10;N;N;0;0;0;0;N;NA;2018/05/16;6
1185;AFV15;Cova da Onca;C10;N;N;0;0;0;0;N;NA;2018/05/30;6
1186;AFV15;Cova da Onca;C10;N;N;0;0;0;0;N;NA;2018/06/14;6
1187;AFV15;Cova da Onca;C10;N;N;0;0;0;0;N;NA;2018/07/02;6
1188;AFV15;Cova da Onca;C10;N;N;0;0;0;0;N;NA;2018/08/01;6
1189;AFV15;Cova da Onca;C2;N;N;0;0;0;0;N;NA;2018/04/20;6
1190;AFV15;Cova da Onca;C2;N;N;0;0;0;0;N;NA;2018/04/24;6
1191;AFV15;Cova da Onca;C2;N;N;0;0;0;0;N;NA;2018/05/02;6
1192;AFV15;Cova da Onca;C2;N;N;0;0;0;0;N;NA;2018/05/09;6
1193;AFV15;Cova da Onca;C2;N;N;0;0;0;0;N;NA;2018/05/16;6
1194;AFV15;Cova da Onca;C2;N;N;0;0;0;0;N;NA;2018/05/30;6
1195;AFV15;Cova da Onca;C2;N;N;0;0;0;0;N;NA;2018/06/14;6
1196;AFV15;Cova da Onca;C2;N;N;0;0;0;0;N;NA;2018/07/02;6
1197;AFV15;Cova da Onca;C2;N;N;0;0;0;0;N;NA;2018/08/01;6
1198;AFV15;Cova da Onca;C3;N;N;0;0;0;0;N;NA;2018/04/20;6
1199;AFV15;Cova da Onca;C3;N;N;0;0;0;0;N;NA;2018/04/24;6
1200;AFV15;Cova da Onca;C3;N;N;0;0;0;0;N;NA;2018/05/02;6
1201;AFV15;Cova da Onca;C3;N;N;0;0;0;0;N;NA;2018/05/09;6
1202;AFV15;Cova da Onca;C3;N;N;0;0;0;0;N;NA;2018/05/16;6
1203;AFV15;Cova da Onca;C3;N;N;0;0;0;0;N;NA;2018/05/30;6
1204;AFV15;Cova da Onca;C3;N;N;0;0;0;0;N;NA;2018/06/14;6
1205;AFV15;Cova da Onca;C3;N;N;0;0;0;0;N;NA;2018/07/02;6
1206;AFV15;Cova da Onca;C3;N;N;0;0;0;0;N;NA;2018/08/01;6
1207;AFV15;Cova da Onca;C4;N;N;0;0;0;0;N;NA;2018/04/20;6
1208;AFV15;Cova da Onca;C4;N;N;0;0;0;0;N;NA;2018/04/24;6
1209;AFV15;Cova da Onca;C4;N;N;0;0;0;0;N;NA;2018/05/02;6
1210;AFV15;Cova da Onca;C4;N;N;0;0;0;0;N;NA;2018/05/09;6
1211;AFV15;Cova da Onca;C4;N;N;0;0;0;0;N;NA;2018/05/16;6
1212;AFV15;Cova da Onca;C4;N;N;0;0;0;0;N;NA;2018/05/30;6
1213;AFV15;Cova da Onca;C4;N;N;0;0;0;0;N;NA;2018/06/14;6
1214;AFV15;Cova da Onca;C4;N;N;0;0;0;0;N;NA;2018/07/02;6
1215;AFV15;Cova da Onca;C4;N;N;0;0;0;0;N;NA;2018/08/01;6
1216;AFV15;Cova da Onca;C5;N;N;0;0;0;0;N;NA;2018/04/20;6
1217;AFV15;Cova da Onca;C5;N;N;0;0;0;0;N;NA;2018/04/24;6
1218;AFV15;Cova da Onca;C5;N;N;0;0;0;0;N;NA;2018/05/02;6
1219;AFV15;Cova da Onca;C5;N;N;0;0;0;0;N;NA;2018/05/09;6
