"","Trinta","Sessenta","Cento_e_vinte","log30","log60","log120","Pontos","Nome","Semente","Destino","Enterrada","Distancia","D2","D3","D4","Mudanca","Data","Dispersas"
"70",28,28,27,3.36729582998647,3.36729582998647,3.3322045101752,"AFV11","Casa do Pesquisador","C6","D","S",14.5,0,0,0,"N",2018-08-01,TRUE
"71",28,28,27,3.36729582998647,3.36729582998647,3.3322045101752,"AFV11","Casa do Pesquisador","C2","D","S",28.5,0,0,0,"N",2018-08-01,TRUE
"72",38.4,34.8,34.8,3.67376581630389,3.57794789340665,3.57794789340665,"AFV12","Anathema","C10","P","N",6.1,0,0,0,"N",2018-08-01,FALSE
"73",38.4,34.8,34.8,3.67376581630389,3.57794789340665,3.57794789340665,"AFV12","Anathema","C1","P","N",0,0,0,0,"N",2018-08-01,FALSE
"74",38.4,34.8,34.8,3.67376581630389,3.57794789340665,3.57794789340665,"AFV12","Anathema","C5","P","N",0,0,0,0,"N",2018-08-01,FALSE
"75",38.4,34.8,34.8,3.67376581630389,3.57794789340665,3.57794789340665,"AFV12","Anathema","C8","P","N",0,0,0,0,"N",2018-08-01,FALSE
"76",38.4,34.8,34.8,3.67376581630389,3.57794789340665,3.57794789340665,"AFV12","Anathema","C7","D","S",21,8.2,7,0,"N",2018-08-01,TRUE
"77",38.4,34.8,34.8,3.67376581630389,3.57794789340665,3.57794789340665,"AFV12","Anathema","C6","P","S",30,17,0,0,"S",2018-08-01,FALSE
"78",38.4,34.8,34.8,3.67376581630389,3.57794789340665,3.57794789340665,"AFV12","Anathema","C4","P","N",22,0,0,0,"S",2018-08-01,FALSE
"79",38.4,34.8,34.8,3.67376581630389,3.57794789340665,3.57794789340665,"AFV12","Anathema","C2","D","S",18.2,0,0,0,"N",2018-08-01,TRUE
"80",38.4,34.8,34.8,3.67376581630389,3.57794789340665,3.57794789340665,"AFV12","Anathema","C3","P","S",7,0,0,0,"N",2018-08-01,FALSE
"81",61,60,50,4.12713438504509,4.11087386417331,3.93182563272433,"AFV13","Centro de Visitantes","C8","P","N",0,0,0,0,"N",2018-08-01,FALSE
"82",61,60,50,4.12713438504509,4.11087386417331,3.93182563272433,"AFV13","Centro de Visitantes","C6","P","N",0,0,0,0,"N",2018-08-01,FALSE
"83",61,60,50,4.12713438504509,4.11087386417331,3.93182563272433,"AFV13","Centro de Visitantes","C5","P","N",0,0,0,0,"N",2018-08-01,FALSE
"84",61,60,50,4.12713438504509,4.11087386417331,3.93182563272433,"AFV13","Centro de Visitantes","C10","P","N",0,0,0,0,"N",2018-08-01,FALSE
"85",61,60,50,4.12713438504509,4.11087386417331,3.93182563272433,"AFV13","Centro de Visitantes","C3","P","N",0,0,0,0,"N",2018-08-01,FALSE
"86",61,60,50,4.12713438504509,4.11087386417331,3.93182563272433,"AFV13","Centro de Visitantes","C7","P","N",0,0,0,0,"N",2018-08-01,FALSE
