"","X","Pontos","Nome","Semente","Destino","Enterrada","Distancia","D2","D3","D4","Mudanca","X12","X13","Data","N","Sessenta"
"850",634,"AFV11","Casa do Pesquisador","C4","D","S","65","32",16,0,"S",NA,634,"2018/05/09",634,28
"851",824,"AFV11","Casa do Pesquisador","C4","D","S","65","32",16,0,"N",NA,824,"2018/05/16",824,28
"852",1014,"AFV11","Casa do Pesquisador","C4","D","S","65","32",16,0,"N",NA,1014,"2018/05/30",1014,28
"853",1204,"AFV11","Casa do Pesquisador","C4","D","S","65","32",16,0,"N",NA,1204,"2018/06/14",1204,28
"854",1394,"AFV11","Casa do Pesquisador","C4","D","S","65","32",16,0,"N",NA,1394,"2018/07/02",1394,28
"855",1584,"AFV11","Casa do Pesquisador","C4","D","S","65","32",16,0,"N",NA,1584,"2018/08/01",1584,28
"856",65,"AFV11","Casa do Pesquisador","C5","D","S","30","0",0,0,"S",NA,65,"2018/04/20",65,28
"857",255,"AFV11","Casa do Pesquisador","C5","D","S","30","0",0,0,"N",NA,255,"2018/04/24",255,28
"858",445,"AFV11","Casa do Pesquisador","C5","D","S","30","0",0,0,"N",NA,445,"2018/05/02",445,28
"859",635,"AFV11","Casa do Pesquisador","C5","D","S","30","0",0,0,"N",NA,635,"2018/05/09",635,28
"860",825,"AFV11","Casa do Pesquisador","C5","D","S","30","0",0,0,"N",NA,825,"2018/05/16",825,28
"861",1015,"AFV11","Casa do Pesquisador","C5","S","S","30","0",0,0,"S",NA,1015,"2018/05/30",1015,28
"862",1205,"AFV11","Casa do Pesquisador","C5","S","S","30","0",0,0,"N",NA,1205,"2018/06/14",1205,28
"863",1395,"AFV11","Casa do Pesquisador","C5","S","S","30","0",0,0,"N",NA,1395,"2018/07/02",1395,28
"864",1585,"AFV11","Casa do Pesquisador","C5","S","S","30","0",0,0,"N",NA,1585,"2018/08/01",1585,28
"865",66,"AFV11","Casa do Pesquisador","C6","D","S","14.5","0",0,0,"S",NA,66,"2018/04/20",66,28
"866",256,"AFV11","Casa do Pesquisador","C6","D","S","14.5","0",0,0,"N",NA,256,"2018/04/24",256,28
"867",446,"AFV11","Casa do Pesquisador","C6","D","S","14.5","0",0,0,"N",NA,446,"2018/05/02",446,28
"868",636,"AFV11","Casa do Pesquisador","C6","D","S","14.5","0",0,0,"N",NA,636,"2018/05/09",636,28
"869",826,"AFV11","Casa do Pesquisador","C6","D","S","14.5","0",0,0,"N",NA,826,"2018/05/16",826,28
"870",1016,"AFV11","Casa do Pesquisador","C6","D","S","14.5","0",0,0,"N",NA,1016,"2018/05/30",1016,28
"871",1206,"AFV11","Casa do Pesquisador","C6","D","S","14.5","0",0,0,"N",NA,1206,"2018/06/14",1206,28
"872",1396,"AFV11","Casa do Pesquisador","C6","D","S","14.5","0",0,0,"N",NA,1396,"2018/07/02",1396,28
"873",1586,"AFV11","Casa do Pesquisador","C6","D","S","14.5","0",0,0,"N",NA,1586,"2018/08/01",1586,28
"874",67,"AFV11","Casa do Pesquisador","C7","N","N","0","0",0,0,"N",NA,67,"2018/04/20",67,28
"875",257,"AFV11","Casa do Pesquisador","C7","S","N","14","0",0,0,"S",NA,257,"2018/04/24",257,28
"876",447,"AFV11","Casa do Pesquisador","C7","S","N","14","0",0,0,"N",NA,447,"2018/05/02",447,28
"877",637,"AFV11","Casa do Pesquisador","C7","S","N","14","0",0,0,"N",NA,637,"2018/05/09",637,28
"878",827,"AFV11","Casa do Pesquisador","C7","S","N","14","0",0,0,"N",NA,827,"2018/05/16",827,28
"879",1017,"AFV11","Casa do Pesquisador","C7","S","N","14","0",0,0,"N",NA,1017,"2018/05/30",1017,28
"880",1207,"AFV11","Casa do Pesquisador","C7","S","N","14","0",0,0,"N",NA,1207,"2018/06/14",1207,28
"881",1397,"AFV11","Casa do Pesquisador","C7","S","N","14","0",0,0,"N",NA,1397,"2018/07/02",1397,28
"882",1587,"AFV11","Casa do Pesquisador","C7","S","N","14","0",0,0,"N",NA,1587,"2018/08/01",1587,28
"883",68,"AFV11","Casa do Pesquisador","C8","N","N","0","0",0,0,"N",NA,68,"2018/04/20",68,28
"884",258,"AFV11","Casa do Pesquisador","C8","D","N","49","0",0,0,"S",NA,258,"2018/04/24",258,28
"885",448,"AFV11","Casa do Pesquisador","C8","S","N","49","0",0,0,"S",NA,448,"2018/05/02",448,28
"886",638,"AFV11","Casa do Pesquisador","C8","S","N","49","0",0,0,"N",NA,638,"2018/05/09",638,28
"887",828,"AFV11","Casa do Pesquisador","C8","S","N","49","0",0,0,"N",NA,828,"2018/05/16",828,28
"888",1018,"AFV11","Casa do Pesquisador","C8","S","N","49","0",0,0,"N",NA,1018,"2018/05/30",1018,28
"889",1208,"AFV11","Casa do Pesquisador","C8","S","N","49","0",0,0,"N",NA,1208,"2018/06/14",1208,28
"890",1398,"AFV11","Casa do Pesquisador","C8","S","N","49","0",0,0,"N",NA,1398,"2018/07/02",1398,28
"891",1588,"AFV11","Casa do Pesquisador","C8","S","N","49","0",0,0,"N",NA,1588,"2018/08/01",1588,28
"892",69,"AFV11","Casa do Pesquisador","C9","N","N","0","0",0,0,"N",NA,69,"2018/04/20",69,28
"893",259,"AFV11","Casa do Pesquisador","C9","S","N","12","0",0,0,"S",NA,259,"2018/04/24",259,28
"894",449,"AFV11","Casa do Pesquisador","C9","S","N","12","0",0,0,"N",NA,449,"2018/05/02",449,28
"895",639,"AFV11","Casa do Pesquisador","C9","S","N","12","0",0,0,"N",NA,639,"2018/05/09",639,28
"896",829,"AFV11","Casa do Pesquisador","C9","S","N","12","0",0,0,"N",NA,829,"2018/05/16",829,28
"897",1019,"AFV11","Casa do Pesquisador","C9","S","N","12","0",0,0,"N",NA,1019,"2018/05/30",1019,28
"898",1209,"AFV11","Casa do Pesquisador","C9","S","N","12","0",0,0,"N",NA,1209,"2018/06/14",1209,28
"899",1399,"AFV11","Casa do Pesquisador","C9","S","N","12","0",0,0,"N",NA,1399,"2018/07/02",1399,28
"900",1589,"AFV11","Casa do Pesquisador","C9","S","N","12","0",0,0,"N",NA,1589,"2018/08/01",1589,28
"901",171,"AFV12","Anathema","C1","N","N","0","0",0,0,"N",NA,171,"2018/04/20",171,34.8
"902",361,"AFV12","Anathema","C1","N","N","0","0",0,0,"N",NA,361,"2018/04/24",361,34.8
"903",551,"AFV12","Anathema","C1","N","N","0","0",0,0,"N",NA,551,"2018/05/02",551,34.8
"904",741,"AFV12","Anathema","C1","P","N","0","0",0,0,"S",NA,741,"2018/05/09",741,34.8
"905",931,"AFV12","Anathema","C1","P","N","0","0",0,0,"N",NA,931,"2018/05/16",931,34.8
"906",1121,"AFV12","Anathema","C1","P","N","0","0",0,0,"N",NA,1121,"2018/05/30",1121,34.8
"907",1311,"AFV12","Anathema","C1","P","N","0","0",0,0,"N",NA,1311,"2018/06/14",1311,34.8
"908",1501,"AFV12","Anathema","C1","P","N","0","0",0,0,"N",NA,1501,"2018/07/02",1501,34.8
"909",1691,"AFV12","Anathema","C1","P","N","0","0",0,0,"N",NA,1691,"2018/08/01",1691,34.8
"910",180,"AFV12","Anathema","C10","N","N","0","0",0,0,"N",NA,180,"2018/04/20",180,34.8
"911",370,"AFV12","Anathema","C10","D","N","6.1","0",0,0,"S",NA,370,"2018/04/24",370,34.8
"912",560,"AFV12","Anathema","C10","D","N","6.1","0",0,0,"N",NA,560,"2018/05/02",560,34.8
"913",750,"AFV12","Anathema","C10","P","N","6.1","0",0,0,"S",NA,750,"2018/05/09",750,34.8
"914",940,"AFV12","Anathema","C10","S","N","6.1","0",0,0,"N",NA,940,"2018/05/16",940,34.8
"915",1130,"AFV12","Anathema","C10","P","N","6.1","0",0,0,"N",NA,1130,"2018/05/30",1130,34.8
"916",1320,"AFV12","Anathema","C10","P","N","6.1","0",0,0,"N",NA,1320,"2018/06/14",1320,34.8
"917",1510,"AFV12","Anathema","C10","P","N","6.1","0",0,0,"N",NA,1510,"2018/07/02",1510,34.8
"918",1700,"AFV12","Anathema","C10","P","N","6.1","0",0,0,"N",NA,1700,"2018/08/01",1700,34.8
"919",172,"AFV12","Anathema","C2","N","N","0","0",0,0,"N",NA,172,"2018/04/20",172,34.8
"920",362,"AFV12","Anathema","C2","N","N","0","0",0,0,"N",NA,362,"2018/04/24",362,34.8
"921",552,"AFV12","Anathema","C2","D","S","18.2","0",0,0,"S",NA,552,"2018/05/02",552,34.8
"922",742,"AFV12","Anathema","C2","D","S","18.2","0",0,0,"N",NA,742,"2018/05/09",742,34.8
"923",932,"AFV12","Anathema","C2","D","S","18.2","0",0,0,"N",NA,932,"2018/05/16",932,34.8
"924",1122,"AFV12","Anathema","C2","D","S","18.2","0",0,0,"N",NA,1122,"2018/05/30",1122,34.8
"925",1312,"AFV12","Anathema","C2","D","S","18.2","0",0,0,"N",NA,1312,"2018/06/14",1312,34.8
"926",1502,"AFV12","Anathema","C2","D","S","18.2","0",0,0,"N",NA,1502,"2018/07/02",1502,34.8
"927",1692,"AFV12","Anathema","C2","D","S","18.2","0",0,0,"N",NA,1692,"2018/08/01",1692,34.8
"928",173,"AFV12","Anathema","C3","N","N","0","0",0,0,"N",NA,173,"2018/04/20",173,34.8
"929",363,"AFV12","Anathema","C3","N","N","0","0",0,0,"N",NA,363,"2018/04/24",363,34.8
"930",553,"AFV12","Anathema","C3","D","S","7","0",0,0,"S",NA,553,"2018/05/02",553,34.8
"931",743,"AFV12","Anathema","C3","D","S","7","0",0,0,"N",NA,743,"2018/05/09",743,34.8
"932",933,"AFV12","Anathema","C3","D","S","7","0",0,0,"N",NA,933,"2018/05/16",933,34.8
"933",1123,"AFV12","Anathema","C3","P","S","7","0",0,0,"S",NA,1123,"2018/05/30",1123,34.8
"934",1313,"AFV12","Anathema","C3","P","S","7","0",0,0,"N",NA,1313,"2018/06/14",1313,34.8
"935",1503,"AFV12","Anathema","C3","P","S","7","0",0,0,"N",NA,1503,"2018/07/02",1503,34.8
"936",1693,"AFV12","Anathema","C3","P","S","7","0",0,0,"N",NA,1693,"2018/08/01",1693,34.8
"937",174,"AFV12","Anathema","C4","N","N","0","0",0,0,"N",NA,174,"2018/04/20",174,34.8
"938",364,"AFV12","Anathema","C4","N","N","0","0",0,0,"N",NA,364,"2018/04/24",364,34.8
"939",554,"AFV12","Anathema","C4","N","N","0","0",0,0,"N",NA,554,"2018/05/02",554,34.8
"940",744,"AFV12","Anathema","C4","N","N","0","0",0,0,"N",NA,744,"2018/05/09",744,34.8
"941",934,"AFV12","Anathema","C4","D","N","22","0",0,0,"S",NA,934,"2018/05/16",934,34.8
"942",1124,"AFV12","Anathema","C4","D","N","22","0",0,0,"N",NA,1124,"2018/05/30",1124,34.8
"943",1314,"AFV12","Anathema","C4","D","N","22","0",0,0,"N",NA,1314,"2018/06/14",1314,34.8
"944",1504,"AFV12","Anathema","C4","D","N","22","0",0,0,"N",NA,1504,"2018/07/02",1504,34.8
"945",1694,"AFV12","Anathema","C4","RP","N","22","0",0,0,"S",NA,1694,"2018/08/01",1694,34.8
"946",175,"AFV12","Anathema","C5","N","N","0","0",0,0,"N",NA,175,"2018/04/20",175,34.8
"947",365,"AFV12","Anathema","C5","N","N","0","0",0,0,"N",NA,365,"2018/04/24",365,34.8
"948",555,"AFV12","Anathema","C5","N","N","0","0",0,0,"N",NA,555,"2018/05/02",555,34.8
"949",745,"AFV12","Anathema","C5","P","N","0","0",0,0,"S",NA,745,"2018/05/09",745,34.8
"950",935,"AFV12","Anathema","C5","P","N","0","0",0,0,"N",NA,935,"2018/05/16",935,34.8
"951",1125,"AFV12","Anathema","C5","P","N","0","0",0,0,"N",NA,1125,"2018/05/30",1125,34.8
"952",1315,"AFV12","Anathema","C5","P","N","0","0",0,0,"N",NA,1315,"2018/06/14",1315,34.8
"953",1505,"AFV12","Anathema","C5","P","N","0","0",0,0,"N",NA,1505,"2018/07/02",1505,34.8
"954",1695,"AFV12","Anathema","C5","P","N","0","0",0,0,"N",NA,1695,"2018/08/01",1695,34.8
"955",176,"AFV12","Anathema","C6","N","N","0","0",0,0,"N",NA,176,"2018/04/20",176,34.8
"956",366,"AFV12","Anathema","C6","N","N","0","0",0,0,"N",NA,366,"2018/04/24",366,34.8
"957",556,"AFV12","Anathema","C6","N","N","0","0",0,0,"N",NA,556,"2018/05/02",556,34.8
"958",746,"AFV12","Anathema","C6","D","S","14.2","0",0,0,"N",NA,746,"2018/05/09",746,34.8
"959",936,"AFV12","Anathema","C6","D","S","30","17",0,0,"S",NA,936,"2018/05/16",936,34.8
"960",1126,"AFV12","Anathema","C6","D","S","30","17",0,0,"N",NA,1126,"2018/05/30",1126,34.8
"961",1316,"AFV12","Anathema","C6","D","S","30","17",0,0,"N",NA,1316,"2018/06/14",1316,34.8
"962",1506,"AFV12","Anathema","C6","D","S","30","17",0,0,"N",NA,1506,"2018/07/02",1506,34.8
"963",1696,"AFV12","Anathema","C6","RP","S","30","17",0,0,"S",NA,1696,"2018/08/01",1696,34.8
"964",177,"AFV12","Anathema","C7","N","N","0","0",0,0,"N",NA,177,"2018/04/20",177,34.8
"965",367,"AFV12","Anathema","C7","D","S","15.5","0",0,0,"S",NA,367,"2018/04/24",367,34.8
"966",557,"AFV12","Anathema","C7","D","S","15.5","0",0,0,"S","PROCURAR",557,"2018/05/02",557,34.8
"967",747,"AFV12","Anathema","C7","D","S","24","8.2",0,0,"S",NA,747,"2018/05/09",747,34.8
"968",937,"AFV12","Anathema","C7","D","S","21","8.2",7,0,"S",NA,937,"2018/05/16",937,34.8
"969",1127,"AFV12","Anathema","C7","D","S","21","8.2",7,0,"N",NA,1127,"2018/05/30",1127,34.8
"970",1317,"AFV12","Anathema","C7","D","S","21","8.2",7,0,"N",NA,1317,"2018/06/14",1317,34.8
"971",1507,"AFV12","Anathema","C7","D","S","21","8.2",7,0,"N",NA,1507,"2018/07/02",1507,34.8
"972",1697,"AFV12","Anathema","C7","D","S","21","8.2",7,0,"N",NA,1697,"2018/08/01",1697,34.8
"973",178,"AFV12","Anathema","C8","N","N","0","0",0,0,"N",NA,178,"2018/04/20",178,34.8
"974",368,"AFV12","Anathema","C8","N","N","0","0",0,0,"N",NA,368,"2018/04/24",368,34.8
"975",558,"AFV12","Anathema","C8","N","N","0","0",0,0,"N",NA,558,"2018/05/02",558,34.8
"976",748,"AFV12","Anathema","C8","P","N","0","0",0,0,"S",NA,748,"2018/05/09",748,34.8
"977",938,"AFV12","Anathema","C8","P","N","0","0",0,0,"N",NA,938,"2018/05/16",938,34.8
"978",1128,"AFV12","Anathema","C8","P","N","0","0",0,0,"N",NA,1128,"2018/05/30",1128,34.8
"979",1318,"AFV12","Anathema","C8","D","S","12","0",0,0,"S",NA,1318,"2018/06/14",1318,34.8
"980",1508,"AFV12","Anathema","C8","RP","N","0","0",0,0,"S",NA,1508,"2018/07/02",1508,34.8
"981",1698,"AFV12","Anathema","C8","P","N","0","0",0,0,"N",NA,1698,"2018/08/01",1698,34.8
"982",179,"AFV12","Anathema","C9","N","N","0","0",0,0,"N",NA,179,"2018/04/20",179,34.8
"983",369,"AFV12","Anathema","C9","N","N","0","0",0,0,"N",NA,369,"2018/04/24",369,34.8
"984",559,"AFV12","Anathema","C9","N","N","0","0",0,0,"N",NA,559,"2018/05/02",559,34.8
"985",749,"AFV12","Anathema","C9","S","N","0","0",0,0,"S",NA,749,"2018/05/09",749,34.8
"986",939,"AFV12","Anathema","C9","S","N","0","0",0,0,"N",NA,939,"2018/05/16",939,34.8
"987",1129,"AFV12","Anathema","C9","S","N","0","0",0,0,"N",NA,1129,"2018/05/30",1129,34.8
"988",1319,"AFV12","Anathema","C9","S","N","0","0",0,0,"N",NA,1319,"2018/06/14",1319,34.8
"989",1509,"AFV12","Anathema","C9","S","N","0","0",0,0,"N",NA,1509,"2018/07/02",1509,34.8
"990",1699,"AFV12","Anathema","C9","S","N","0","0",0,0,"N",NA,1699,"2018/08/01",1699,34.8
"991",81,"AFV13","Centro de Visitantes","C1","N","N","0","0",0,0,"N",NA,81,"2018/04/20",81,60
"992",271,"AFV13","Centro de Visitantes","C1","D","S","14","0",0,0,"S",NA,271,"2018/04/24",271,60
"993",461,"AFV13","Centro de Visitantes","C1","D","N","14","0",0,0,"N",NA,461,"2018/05/02",461,60
"994",651,"AFV13","Centro de Visitantes","C1","D","N","14","0",0,0,"N",NA,651,"2018/05/09",651,60
"995",841,"AFV13","Centro de Visitantes","C1","RP","N","19","0",0,0,"S",NA,841,"2018/05/16",841,60
"996",1031,"AFV13","Centro de Visitantes","C1","RP","N","19","0",0,0,"N",NA,1031,"2018/05/30",1031,60
"997",1221,"AFV13","Centro de Visitantes","C1","RP","N","19","0",0,0,"N",NA,1221,"2018/06/14",1221,60
"998",1411,"AFV13","Centro de Visitantes","C1","RP","N","19","0",0,0,"N",NA,1411,"2018/07/02",1411,60
"999",1601,"AFV13","Centro de Visitantes","C1","RP","N","19","0",0,0,"N",NA,1601,"2018/08/01",1601,60
"1000",90,"AFV13","Centro de Visitantes","C10","N","N","0","0",0,0,"N",NA,90,"2018/04/20",90,60
"1001",280,"AFV13","Centro de Visitantes","C10","D","S","9","0",0,0,"S",NA,280,"2018/04/24",280,60
"1002",470,"AFV13","Centro de Visitantes","C10","D","S","9","0",0,0,"N",NA,470,"2018/05/02",470,60
"1003",660,"AFV13","Centro de Visitantes","C10","RP","N","0","0",0,0,"S",NA,660,"2018/05/09",660,60
"1004",850,"AFV13","Centro de Visitantes","C10","RP","N","0","0",0,0,"N",NA,850,"2018/05/16",850,60
"1005",1040,"AFV13","Centro de Visitantes","C10","RP","N","0","0",0,0,"N",NA,1040,"2018/05/30",1040,60
"1006",1230,"AFV13","Centro de Visitantes","C10","RP","N","0","0",0,0,"N",NA,1230,"2018/06/14",1230,60
"1007",1420,"AFV13","Centro de Visitantes","C10","RP","N","0","0",0,0,"N",NA,1420,"2018/07/02",1420,60
"1008",1610,"AFV13","Centro de Visitantes","C10","RP","N","0","0",0,0,"N",NA,1610,"2018/08/01",1610,60
"1009",82,"AFV13","Centro de Visitantes","C2","D","S","33","0",0,0,"S",NA,82,"2018/04/20",82,60
"1010",272,"AFV13","Centro de Visitantes","C2","RP","S","33","0",0,0,"S",NA,272,"2018/04/24",272,60
"1011",462,"AFV13","Centro de Visitantes","C2","RP","N","33","0",0,0,"N",NA,462,"2018/05/02",462,60
"1012",652,"AFV13","Centro de Visitantes","C2","RP","N","33","0",0,0,"N",NA,652,"2018/05/09",652,60
"1013",842,"AFV13","Centro de Visitantes","C2","RP","N","33","0",0,0,"N",NA,842,"2018/05/16",842,60
"1014",1032,"AFV13","Centro de Visitantes","C2","RP","N","33","0",0,0,"N",NA,1032,"2018/05/30",1032,60
"1015",1222,"AFV13","Centro de Visitantes","C2","RP","N","33","0",0,0,"N",NA,1222,"2018/06/14",1222,60
"1016",1412,"AFV13","Centro de Visitantes","C2","RP","N","33","0",0,0,"N",NA,1412,"2018/07/02",1412,60
"1017",1602,"AFV13","Centro de Visitantes","C2","RP","N","33","0",0,0,"N",NA,1602,"2018/08/01",1602,60
"1018",83,"AFV13","Centro de Visitantes","C3","N","N","0","0",0,0,"N",NA,83,"2018/04/20",83,60
"1019",273,"AFV13","Centro de Visitantes","C3","D","S","19.5","0",0,0,"S",NA,273,"2018/04/24",273,60
"1020",463,"AFV13","Centro de Visitantes","C3","RP","N","0","0",0,0,"S",NA,463,"2018/05/02",463,60
"1021",653,"AFV13","Centro de Visitantes","C3","RP","N","0","0",0,0,"N",NA,653,"2018/05/09",653,60
"1022",843,"AFV13","Centro de Visitantes","C3","RP","N","0","0",0,0,"N",NA,843,"2018/05/16",843,60
"1023",1033,"AFV13","Centro de Visitantes","C3","RP","N","0","0",0,0,"N",NA,1033,"2018/05/30",1033,60
"1024",1223,"AFV13","Centro de Visitantes","C3","RP","N","0","0",0,0,"N",NA,1223,"2018/06/14",1223,60
"1025",1413,"AFV13","Centro de Visitantes","C3","RP","N","0","0",0,0,"N",NA,1413,"2018/07/02",1413,60
"1026",1603,"AFV13","Centro de Visitantes","C3","RP","N","0","0",0,0,"N",NA,1603,"2018/08/01",1603,60
"1027",84,"AFV13","Centro de Visitantes","C4","N","N","0","0",0,0,"N",NA,84,"2018/04/20",84,60
"1028",274,"AFV13","Centro de Visitantes","C4","D","N","13","0",0,0,"S",NA,274,"2018/04/24",274,60
"1029",464,"AFV13","Centro de Visitantes","C4","D","N","13","0",0,0,"N",NA,464,"2018/05/02",464,60
"1030",654,"AFV13","Centro de Visitantes","C4","D","N","13","0",0,0,"N",NA,654,"2018/05/09",654,60
"1031",844,"AFV13","Centro de Visitantes","C4","RP","N","0","0",0,0,"S",NA,844,"2018/05/16",844,60
"1032",1034,"AFV13","Centro de Visitantes","C4","RP","N","0","0",0,0,"N",NA,1034,"2018/05/30",1034,60
"1033",1224,"AFV13","Centro de Visitantes","C4","RP","N","0","0",0,0,"N",NA,1224,"2018/06/14",1224,60
"1034",1414,"AFV13","Centro de Visitantes","C4","RP","N","0","0",0,0,"N",NA,1414,"2018/07/02",1414,60
"1035",1604,"AFV13","Centro de Visitantes","C4","RP","N","0","0",0,0,"N",NA,1604,"2018/08/01",1604,60
"1036",85,"AFV13","Centro de Visitantes","C5","N","N","0","0",0,0,"N",NA,85,"2018/04/20",85,60
"1037",275,"AFV13","Centro de Visitantes","C5","D","S","14","0",0,0,"S",NA,275,"2018/04/24",275,60
"1038",465,"AFV13","Centro de Visitantes","C5","RP","N","0","0",0,0,"S",NA,465,"2018/05/02",465,60
"1039",655,"AFV13","Centro de Visitantes","C5","RP","N","0","0",0,0,"N",NA,655,"2018/05/09",655,60
"1040",845,"AFV13","Centro de Visitantes","C5","RP","N","0","0",0,0,"N",NA,845,"2018/05/16",845,60
"1041",1035,"AFV13","Centro de Visitantes","C5","RP","N","0","0",0,0,"N",NA,1035,"2018/05/30",1035,60
"1042",1225,"AFV13","Centro de Visitantes","C5","RP","N","0","0",0,0,"N",NA,1225,"2018/06/14",1225,60
"1043",1415,"AFV13","Centro de Visitantes","C5","RP","N","0","0",0,0,"N",NA,1415,"2018/07/02",1415,60
"1044",1605,"AFV13","Centro de Visitantes","C5","RP","N","0","0",0,0,"N",NA,1605,"2018/08/01",1605,60
"1045",86,"AFV13","Centro de Visitantes","C6","N","N","0","0",0,0,"N",NA,86,"2018/04/20",86,60
"1046",276,"AFV13","Centro de Visitantes","C6","N","N","0","0",0,0,"N",NA,276,"2018/04/24",276,60
"1047",466,"AFV13","Centro de Visitantes","C6","D","S","42","0",0,0,"S",NA,466,"2018/05/02",466,60
"1048",656,"AFV13","Centro de Visitantes","C6","D","S","42","0",0,0,"N",NA,656,"2018/05/09",656,60
"1049",846,"AFV13","Centro de Visitantes","C6","RP","N","0","0",0,0,"S",NA,846,"2018/05/16",846,60
"1050",1036,"AFV13","Centro de Visitantes","C6","RP","N","0","0",0,0,"N",NA,1036,"2018/05/30",1036,60
